UID,genotype,PLOT.ID,rows,ranges,Block,Rep,Group,Trt,year,note,Calibration,ASD,leaf_length,leaf_width,ear_height,flag_leaf,plant_height
B215,BGEM-0258-S,2293.0,43.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,62.5437400220924,8.54271941944006,56.4371636696856,132.222140615874,160.607029655292
B225,BGEM-0270-S,2271.0,21.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,74.1330930263393,7.35003346412189,71.2365522484305,160.825909518351,200.155213392663
B226,BGEM-0272-S,2282.0,32.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,,,65.8241527905198,8.69180516385484,63.2846419673139,153.124894813838,192.201388730399
B231,BGEM-0280-S,2200.0,50.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,74.6510529371437,9.73540537475824,72.56187062861659,153.124894813838,194.631724043868
B236,BGEM-0285-N,2319.0,19.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,68.9319122553458,6.391625107169791,78.3049169427564,155.545213720971,192.201388730399
B238,BGEM-0287-N,2305.0,5.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,62.0905251001386,6.26383732624284,60.8548916036394,132.662198598989,164.804881560376
B239,BGEM-0288-S,2217.0,17.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,73.852531407987,8.69180516385484,86.03594082717541,169.84709817221,211.64407123815602
B243,BGEM-0292-S,2028.0,28.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,70.8958435838123,7.1796497562193,60.6340052069417,158.405590611219,193.306086600158
B246,BGEM-0295-S,2226.0,26.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,71.97492673132129,7.90378051480533,69.4694610748491,166.546663298847,214.51628569953
B247,BGEM-0296-S,2262.0,12.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,66.0399694200216,8.43622960200094,52.682094925825005,134.202401539892,171.87494792683398
B248,BGEM-0297-N,2310.0,10.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,71.56487513526791,8.26584589409835,73.8871890088027,156.425329687201,193.08514702620602
B251,BGEM-0300-S,2230.0,30.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,70.5937003025097,8.670507200367009,75.8751665790819,163.46625741704202,204.79494444565103
B252,BGEM-0301-S,2329.0,29.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,71.7653014995223,7.07190914641607,84.77765590163071,162.083002998966,200.84131703974302
B254,BGEM-0302-S,2233.0,33.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,72.70870327162741,7.07315993878017,45.6137302314991,134.862488514564,177.840316423532
B257,BGEM-0305-S,2213.0,13.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,65.608336161018,5.39062082324204,52.2403221324296,127.601531793166,165.909579430135
B259,BGEM-0307-S,2094.0,44.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,70.1189037176058,8.840890908269609,74.5498481988958,162.366112459254,209.87655464654202
B261,BGEM-0309-S,2130.0,30.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,67.6154308153848,7.435225318073191,67.0397107111745,177.32808388516497,222.691049935746
B262,BGEM-0310-S,2119.0,19.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,72.4497233162252,7.563013099000139,63.947301157406905,152.46480783916599,192.42232830435
B265,BGEM-0313-S,2276.0,26.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,69.7088521215523,8.58531534641572,71.8992114385236,165.226489349502,206.120581889362
B267,BGEM-0315-S,2295.0,45.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,60.342410401174,7.30743753714625,53.3447541159181,146.083967083998,182.25910790256802
B268,BGEM-0316-S,2321.0,21.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,72.40655999032491,7.1370538292436505,56.4371636696856,150.704575906705,194.85266361781999
B273,BGEM-0321-S,2002.0,2.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,67.2269608822816,7.71209884341491,52.46120852912729,135.302546497679,172.316827074737
B274,BGEM-0322-S,2313.0,13.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,70.507373650709,8.010270332244449,58.4251412399648,150.26451792359,190.875751286688
B276,BGEM-0324-N,2137.0,37.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,71.7159467759191,8.92608276222091,72.7827570253143,163.90631540015698,191.53857000854302
B277,BGEM-0325-N,2047.0,47.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,1.0,1.5,75.2985028256491,8.41493163851312,70.3530066616398,174.467706994917,218.05131888275798
B280,BGEM-0328-S,2099.0,49.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,74.0036030486382,8.840890908269609,101.277102199316,195.810519175997,241.029034573745
B283,BGEM-0101-S,2267.0,17.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,70.33472034710749,7.32873550063407,63.06375557061621,137.502836413254,164.804881560376
B287,BGEM-0171-S,2191.0,41.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,73.50722480078409,7.77599273387838,68.3650290913606,148.944343974245,191.53857000854302
B288,BGEM-0147-S,2299.0,49.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,72.38497832737471,8.840890908269609,70.5738930583375,165.00646035794398,201.03897168847
B292,BGEM-0106-N,2043.0,43.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,72.3633966644245,7.11575586575583,81.397326496524,184.809069598121,224.016687379457
B297,BGEM-0238-N,2145.0,45.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,72.9245199011292,9.05387054314785,85.8150544304777,152.244778847608,194.189844895965
B298,BGEM-0053-S,2283.0,33.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,63.6659864955018,6.75369048646281,82.9435312734078,149.604430948918,179.828772589098
B299,BGEM-0245-S,2027.0,27.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,72.2554883496736,9.0112746161722,65.49350593429071,164.346373383272,204.353065297747
B300,BGEM-0084-S,2265.0,15.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,67.3564508599826,7.73339680690273,58.204254843267094,144.543764143095,183.80568492023102
B302,BGEM-0058-N,2194.0,44.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,69.2556371995985,7.648204952951441,92.4416463314083,172.047388087785,202.585548706133
B303,BGEM-0109-N,2019.0,19.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,52.9614816722122,6.86018030390193,54.8909588928019,134.862488514564,164.142062838521
B304,BGEM-0029-S,2256.0,6.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,65.3101688591098,7.665538479408929,49.165318366689206,125.145740599071,157.296351745204
B305,BGEM-0105-N,2342.0,42.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,70.0973220546556,6.987968084828879,65.0517331408954,164.126344391714,203.248367427988
B306,BGEM-0168-S,2149.0,49.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,78.6868239088274,7.200947719707121,97.522033455455,181.728663716316,222.911989509698
B307,BGEM-0183-N,2084.0,34.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,71.9965083942715,7.9676744052688,76.09605297577959,180.188460775413,205.236823593554
B308,BGEM-0163-S,2303.0,3.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,61.55098352638411,7.243543646682769,58.4251412399648,131.121995658086,159.944210933437
B309,BGEM-0076-S,2328.0,28.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,62.5653216850426,8.07416422270793,74.1080754055004,152.904865822281,189.99199299088102
B310,BGEM-0180-S,2102.0,2.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,71.1548235392144,7.28613957365842,55.995390876290294,139.483097337272,165.467700282232
B311,BGEM-0181-N,2168.0,18.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,63.1911899105978,7.0092660483167,71.01566585173279,150.26451792359,184.910382789989
B312,BGEM-0121-N,2177.0,27.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,76.5934026026599,9.33074406848957,85.8150544304777,178.868286826068,220.923533344132
B313,BGEM-0251-S,2336.0,36.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,74.21941967814,7.861184587829679,66.8188243144768,158.405590611219,199.934273818711
B314,BGEM-0189-S,2290.0,40.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,69.9246687510541,7.71209884341491,71.6783250418259,167.426779265077,201.03897168847
B315,BGEM-0249-N,2164.0,14.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,62.8890466292953,6.09345361834025,64.3890739508023,145.643909100883,175.40998111006198
