,PLOT ID,rows,ranges,Block,Rep,Group,Trt,year,genotype,note,Calibration,ASD,leaf_length,leaf_width,ear_height,flag_leaf,plant_height,Row,Ran.,Leaf Length 1,Leaf Width 1,Leaf Length 2,Leaf Width 2,Ear Height 1,Flag Leaf Height 1,Plant Height 1,Ear Height 2,Flag Leaf Height 2,Plant Height 2,Yang Field Notes,Inbred or Hybrid?,Data missing?
1079,4030,30,1,4,2,Inbred,HN,2022,BGEM-0204-N,BGEM_Tall_late,0.0,2.0,,,,,,80,13,,,,,,,,,,,,Inbred,
1080,4031,31,1,4,2,Inbred,HN,2022,BGEM-0015-S,BGEM_Tall_late,0.0,2.0,,,,,,81,13,,,,,,,,,,,,Inbred,
1081,4024,24,1,4,2,Inbred,HN,2022,Mo17,BGEM_Short_late,0.0,2.0,,,,,,82,13,,,,,,,,,,,,Inbred,
1082,4033,33,1,4,2,Inbred,HN,2022,B73,BGEM_Tall_late,0.0,2.0,79.6,8.25,89.0,175.0,217.0,83,13,79.2,9.0,80.0,7.5,90.0,180.0,223.0,88.0,170.0,211.0,0,Inbred,
1083,4034,34,1,4,2,Inbred,HN,2022,BGEM-0237-N,BGEM_Tall_late,0.0,2.0,67.45,7.7,127.5,200.0,241.5,84,13,66.5,7.4,68.4,8.0,130.0,200.0,242.0,125.0,200.0,241.0,0,Inbred,
1084,4035,35,1,4,2,Inbred,HN,2022,BGEM-0152-N,BGEM_Tall_late,0.0,2.0,68.6,8.7,76.5,173.0,217.5,85,13,68.2,8.4,69.0,9.0,76.0,170.0,213.0,77.0,176.0,222.0,0,Inbred,
1085,4036,36,1,4,2,Inbred,HN,2022,BGEM-0103-N,BGEM_Tall_late,0.0,2.0,68.6,7.1,80.0,156.0,193.5,86,13,72.2,6.9,65.0,7.3,80.0,157.0,199.0,80.0,155.0,188.0,0,Inbred,
1086,4037,37,1,4,2,Inbred,HN,2022,BGEM-0308-S,BGEM_Tall_late,0.0,2.0,67.15,8.649999999999999,70.0,148.0,180.5,87,13,61.8,8.6,72.5,8.7,70.0,141.0,171.0,70.0,155.0,190.0,0,Inbred,
1087,4038,38,1,4,2,Inbred,HN,2022,BGEM-0231-N,BGEM_Tall_late,0.0,2.0,84.0,7.3,70.0,150.0,185.5,88,13,84.5,7.5,83.5,7.1,70.0,150.0,181.0,70.0,,190.0,0,Inbred,
1088,4039,39,1,4,2,Inbred,HN,2022,BGEM-0210-N,BGEM_Tall_late,0.0,2.0,78.0,7.1,91.0,158.0,202.0,89,13,79.5,7.1,76.5,7.1,81.0,160.0,203.0,101.0,156.0,201.0,0,Inbred,
1089,4040,40,1,4,2,Inbred,HN,2022,BGEM-0065-N,BGEM_Tall_late,0.0,2.0,68.35,7.4,105.0,185.0,221.5,90,13,68.2,7.4,68.5,7.4,95.0,180.0,218.0,115.0,190.0,225.0,0,Inbred,
1090,4041,41,1,4,2,Inbred,HN,2022,Mo17,BGEM_Tall_late,0.0,1.0,65.75,9.05,75.0,148.5,196.0,91,13,66.0,9.0,65.5,9.1,70.0,145.0,190.0,80.0,152.0,202.0,0,Inbred,
1091,4042,42,1,4,2,Inbred,HN,2022,BGEM-0178-S,BGEM_Tall_late,0.0,1.0,79.0,9.45,85.0,196.0,243.5,92,13,78.0,8.6,80.0,10.3,80.0,181.0,227.0,90.0,211.0,260.0,0,Inbred,
1092,4043,43,1,4,2,Inbred,HN,2022,BGEM-0106-N,BGEM_Tall_late,0.0,2.0,76.0,7.2,97.5,185.0,225.0,93,13,73.5,7.0,78.5,7.4,100.0,180.0,220.0,95.0,190.0,230.0,0,Inbred,
1093,4044,44,1,4,2,Inbred,HN,2022,BGEM-0069-S,BGEM_Tall_late,0.0,2.0,76.1,9.149999999999999,75.0,168.5,210.0,94,13,78.2,9.2,74.0,9.1,70.0,168.0,210.0,80.0,169.0,210.0,0,Inbred,
1094,4045,45,1,4,2,Inbred,HN,2022,BGEM-0043-S,BGEM_Tall_late,0.0,2.0,89.5,10.3,77.0,175.0,225.0,95,13,94.0,8.8,85.0,11.8,70.0,160.0,212.0,84.0,190.0,238.0,0,Inbred,
1095,4046,46,1,4,2,Inbred,HN,2022,BGEM-0239-N,BGEM_Tall_late,0.0,2.0,69.80000000000001,9.15,89.0,188.0,229.0,96,13,70.2,9.4,69.4,8.9,88.0,186.0,230.0,90.0,190.0,228.0,0,Inbred,
1096,4047,47,1,4,2,Inbred,HN,2022,BGEM-0325-N,BGEM_Tall_late,0.0,2.0,77.0,8.6,85.0,180.0,222.5,97,13,77.5,8.5,76.5,8.7,90.0,188.0,230.0,80.0,172.0,215.0,0,Inbred,
1097,4048,48,1,4,2,Inbred,HN,2022,BGEM-0290-N,BGEM_Tall_late,0.0,2.0,69.1,7.4,103.0,182.0,216.0,98,13,69.5,7.4,68.7,7.4,95.0,178.0,211.0,111.0,186.0,221.0,0,Inbred,
1098,4049,49,1,4,2,Inbred,HN,2022,B73,BGEM_Tall_late,0.0,2.0,82.4,8.5,88.0,168.5,214.0,99,13,83.5,8.6,81.3,8.4,90.0,172.0,218.0,86.0,165.0,210.0,0,Inbred,
1099,4050,50,1,4,2,Inbred,HN,2022,BGEM-0165-S,BGEM_Tall_late,0.0,2.0,69.5,7.9,95.0,191.0,237.0,100,13,71.5,8.0,67.5,7.8,95.0,187.0,232.0,95.0,195.0,242.0,0,Inbred,
1100,4051,1,2,4,2,Inbred,HN,2022,BGEM-0305-S,BGEM_Short_late,0.0,2.0,75.25,5.2,55.0,148.0,204.0,51,14,76.8,5.2,73.7,5.2,55.0,150.0,199.0,55.0,146.0,209.0,0,Inbred,
1101,4052,2,2,4,2,Inbred,HN,2022,BGEM-0089-N,BGEM_Short_late,0.0,2.0,,,,,,52,14,,,,,,,,,,,dead,Inbred,
1102,4053,3,2,4,2,Inbred,HN,2022,BGEM-0174-N,BGEM_Short_late,0.0,2.0,67.35,8.15,57.0,134.0,167.0,53,14,67.2,7.9,67.5,8.4,58.0,135.0,170.0,56.0,133.0,164.0,0,Inbred,
1103,4054,4,2,4,2,Inbred,HN,2022,BGEM-0067-S,BGEM_Short_late,0.0,2.0,68.80000000000001,8.25,56.0,150.5,185.5,54,14,71.2,8.6,66.4,7.9,47.0,155.0,191.0,65.0,146.0,180.0,0,Inbred,
1104,4055,5,2,4,2,Inbred,HN,2022,BGEM-0288-S,BGEM_Short_late,0.0,2.0,78.94999999999999,9.05,97.0,197.5,242.5,55,14,77.6,8.8,80.3,9.3,95.0,195.0,240.0,99.0,200.0,245.0,0,Inbred,
1105,4056,6,2,4,2,Inbred,HN,2022,BGEM-0161-S,BGEM_Short_late,0.0,2.0,80.85,7.95,86.0,165.5,207.0,56,14,82.3,7.4,79.4,8.5,84.0,170.0,204.0,88.0,161.0,210.0,0,Inbred,
1106,4057,7,2,4,2,Inbred,HN,2022,Mo17,BGEM_Short_late,0.0,2.0,62.849999999999994,8.899999999999999,77.0,145.0,186.0,57,14,60.9,9.1,64.8,8.7,75.0,140.0,181.0,79.0,150.0,191.0,0,Inbred,
1107,4058,8,2,4,2,Inbred,HN,2022,BGEM-0088-N,BGEM_Short_late,0.0,2.0,,,,,,58,14,,,,,,,,,,,dead,Inbred,
1108,4059,9,2,4,2,Inbred,HN,2022,BGEM-0187-S,BGEM_Short_late,0.0,2.0,74.4,8.05,55.5,134.0,169.0,59,14,74.6,8.1,74.2,8.0,61.0,132.0,168.0,50.0,136.0,170.0,0,Inbred,
1109,4060,10,2,4,2,Inbred,HN,2022,BGEM-0170-S,BGEM_Short_late,0.0,2.0,72.45,8.899999999999999,59.5,149.0,189.5,60,14,71.5,9.1,73.4,8.7,60.0,149.0,189.0,59.0,149.0,190.0,0,Inbred,
1110,4061,11,2,4,2,Inbred,HN,2022,BGEM-0107-N,BGEM_Short_late,0.0,2.0,71.65,9.25,66.5,162.5,197.0,61,14,70.6,9.1,72.7,9.4,63.0,164.0,200.0,70.0,161.0,194.0,0,Inbred,
1111,4062,12,2,4,2,Inbred,HN,2022,BGEM-0225-N,BGEM_Short_late,0.0,1.0,72.05000000000001,7.9,66.0,145.0,186.5,62,14,72.7,8.0,71.4,7.8,60.0,150.0,191.0,72.0,140.0,182.0,0,Inbred,
1112,4063,13,2,4,2,Inbred,HN,2022,BGEM-0226-S,BGEM_Short_late,0.0,1.0,72.15,8.600000000000001,64.5,159.5,204.0,63,14,71.8,8.4,72.5,8.8,58.0,159.0,199.0,71.0,160.0,209.0,0,Inbred,
1113,4064,14,2,4,2,Inbred,HN,2022,BGEM-0169-S,BGEM_Short_late,0.0,1.0,68.05000000000001,9.3,55.0,140.0,180.0,64,14,66.9,,69.2,9.3,,140.0,180.0,55.0,140.0,180.0,0,Inbred,
1114,4065,15,2,4,2,Inbred,HN,2022,B73,BGEM_Short_late,0.0,1.0,76.55000000000001,8.350000000000001,77.5,157.5,197.0,65,14,78.7,8.4,74.4,8.3,81.0,154.0,194.0,74.0,161.0,200.0,0,Inbred,
1115,4066,16,2,4,2,Inbred,HN,2022,BGEM-0191-N,BGEM_Short_late,0.0,2.0,56.55,6.8,67.0,132.5,179.0,66,14,57.2,7.3,55.9,6.3,75.0,130.0,190.0,59.0,135.0,168.0,0,Inbred,
1116,4067,17,2,4,2,Inbred,HN,2022,BGEM-0074-S,BGEM_Short_late,0.0,2.0,63.3,9.3,55.0,135.0,173.5,67,14,67.3,9.4,59.3,9.2,55.0,140.0,182.0,55.0,130.0,165.0,0,Inbred,
1117,4068,18,2,4,2,Inbred,HN,2022,BGEM-0323-S,BGEM_Short_late,0.0,2.0,,,,,,68,14,,,,,,,,,,,no eat leaves all dried ,Inbred,
1118,4069,19,2,4,2,Inbred,HN,2022,BGEM-0029-S,BGEM_Short_late,0.0,2.0,,,,,,69,14,,,,,,,,,,,dead ,Inbred,
1119,4070,20,2,4,2,Inbred,HN,2022,BGEM-0190-N,BGEM_Short_late,0.0,1.0,71.85,7.15,52.5,144.0,178.0,70,14,74.4,7.4,69.3,6.9,53.0,146.0,181.0,52.0,142.0,175.0,0,Inbred,
1120,4071,21,2,4,2,Inbred,HN,2022,BGEM-0022-S,BGEM_Short_late,0.0,1.0,71.9,8.6,59.5,140.0,184.5,71,14,72.1,9.0,71.7,8.2,50.0,,189.0,69.0,140.0,180.0,0,Inbred,
1121,4072,22,2,4,2,Inbred,HN,2022,BGEM-0028-S,BGEM_Short_late,0.0,1.0,71.15,8.5,69.5,152.5,197.5,72,14,71.0,8.3,71.3,8.7,69.0,150.0,194.0,70.0,155.0,201.0,0,Inbred,
1122,4073,23,2,4,2,Inbred,HN,2022,Mo17,BGEM_Short_late,0.0,1.0,61.6,8.4,67.5,145.5,190.5,73,14,,8.5,61.6,8.3,75.0,154.0,200.0,60.0,137.0,181.0,0,Inbred,
1123,4074,24,2,4,2,Inbred,HN,2022,BGEM-0291-N,BGEM_Short_late,0.0,2.0,73.3,7.7,69.0,179.5,218.0,74,14,71.8,7.9,74.8,7.5,70.0,190.0,230.0,68.0,169.0,206.0,0,Inbred,
1124,4075,25,2,4,2,Inbred,HN,2022,BGEM-0296-S,BGEM_Short_late,0.0,1.0,68.95,8.75,59.0,142.0,175.5,75,14,69.2,8.8,68.7,8.7,59.0,145.0,180.0,59.0,139.0,171.0,0,Inbred,
1125,4076,26,2,4,2,Inbred,HN,2022,BGEM-0160-S,BGEM_Tall_late,0.0,2.0,69.65,8.649999999999999,100.0,165.0,210.0,76,14,69.8,8.6,69.5,8.7,98.0,155.0,195.0,102.0,175.0,225.0,0,Inbred,
1126,4077,27,2,4,2,Inbred,HN,2022,BGEM-0172-S,BGEM_Tall_late,0.0,2.0,83.25,9.6,88.0,222.5,260.5,77,14,82.5,10.0,84.0,9.2,95.0,221.0,261.0,81.0,224.0,260.0,0,Inbred,
1127,4078,28,2,4,2,Inbred,HN,2022,BGEM-0192-N,BGEM_Tall_late,0.0,2.0,67.9,6.199999999999999,88.0,168.0,206.0,78,14,68.8,6.1,67.0,6.3,85.0,171.0,211.0,91.0,165.0,201.0,0,Inbred,
1128,4079,29,2,4,2,Inbred,HN,2022,BGEM-0211-N,BGEM_Tall_late,0.0,1.0,80.1,7.1,89.0,174.5,210.0,79,14,78.0,7.0,82.2,7.2,98.0,179.0,215.0,80.0,170.0,205.0,0,Inbred,
1129,4080,30,2,4,2,Inbred,HN,2022,BGEM-0014-S,BGEM_Tall_late,0.0,1.0,65.35,8.05,79.5,137.0,173.0,80,14,66.4,8.0,64.3,8.1,80.0,140.0,176.0,79.0,134.0,170.0,0,Inbred,
1130,4081,31,2,4,2,Inbred,HN,2022,BGEM-0235-N,BGEM_Tall_late,0.0,1.0,67.19999999999999,7.1,94.5,192.0,221.5,81,14,66.8,7.3,67.6,6.9,99.0,199.0,223.0,90.0,185.0,220.0,0,Inbred,
1131,4082,32,2,4,2,Inbred,HN,2022,B73,BGEM_Tall_late,0.0,1.0,79.78,8.3,93.0,178.0,216.5,82,14,78.3,8.4,81.26,8.2,85.0,175.0,211.0,101.0,181.0,222.0,0,Inbred,
1132,4083,33,2,4,2,Inbred,HN,2022,BGEM-0250-S,BGEM_Tall_late,0.0,1.0,78.75,8.25,97.0,200.5,239.5,83,14,78.7,8.0,78.8,8.5,95.0,201.0,240.0,99.0,200.0,239.0,0,Inbred,
1133,4084,34,2,4,2,Inbred,HN,2022,BGEM-0183-N,BGEM_Tall_late,0.0,2.0,68.15,7.65,71.5,181.5,212.0,84,14,62.6,7.6,73.7,7.7,60.0,184.0,214.0,83.0,179.0,210.0,0,Inbred,
1134,4085,35,2,4,2,Inbred,HN,2022,BGEM-0213-S,BGEM_Tall_late,0.0,1.0,68.15,7.8500000000000005,110.0,191.0,232.5,85,14,68.3,7.4,68.0,8.3,100.0,191.0,220.0,120.0,,245.0,0,Inbred,
1135,4086,36,2,4,2,Inbred,HN,2022,BGEM-0056-S,BGEM_Tall_late,0.0,2.0,75.2,9.15,69.5,161.5,196.0,86,14,75.0,9.3,75.4,9.0,70.0,160.0,200.0,69.0,163.0,192.0,0,Inbred,
1136,4087,37,2,4,2,Inbred,HN,2022,BGEM-0294-N,BGEM_Tall_late,0.0,2.0,72.25,7.75,77.5,171.0,210.0,87,14,70.0,7.5,74.5,8.0,75.0,172.0,210.0,80.0,170.0,210.0,0,Inbred,
1137,4088,38,2,4,2,Inbred,HN,2022,BGEM-0196-N,BGEM_Tall_late,0.0,2.0,71.0,6.1,76.0,206.0,250.0,88,14,73.5,6.4,68.5,5.8,70.0,212.0,255.0,82.0,200.0,245.0,0,Inbred,
1138,4089,39,2,4,2,Inbred,HN,2022,BGEM-0051-S,BGEM_Tall_late,,,74.0,9.35,93.5,175.5,220.0,89,14,72.5,9.0,75.5,9.7,95.0,168.0,210.0,92.0,183.0,230.0,0,Inbred,
1139,4090,40,2,4,2,Inbred,HN,2022,Mo17,BGEM_Tall_late,0.0,2.0,64.85,9.2,74.0,159.0,209.0,90,14,64.0,9.2,65.7,9.2,72.0,160.0,210.0,76.0,158.0,208.0,0,Inbred,
1140,4091,41,2,4,2,Inbred,HN,2022,BGEM-0188-S,BGEM_Tall_late,0.0,1.0,76.25,9.7,72.5,175.0,221.0,91,14,75.0,9.7,77.5,9.7,75.0,170.0,215.0,70.0,180.0,227.0,0,Inbred,
1141,4092,42,2,4,2,Inbred,HN,2022,BGEM-0011-S,BGEM_Tall_late,0.0,1.0,84.6,9.05,80.0,176.5,216.5,92,14,85.2,8.9,84.0,9.2,70.0,171.0,213.0,90.0,182.0,220.0,0,Inbred,
1142,4093,43,2,4,2,Inbred,HN,2022,BGEM-0038-N,BGEM_Tall_late,0.0,1.0,63.75,7.699999999999999,81.0,152.0,191.5,93,14,68.0,7.6,59.5,7.8,75.0,157.0,200.0,87.0,147.0,183.0,0,Inbred,
1143,4094,44,2,4,2,Inbred,HN,2022,BGEM-0307-S,BGEM_Tall_late,0.0,1.0,75.9,9.75,69.0,176.5,225.0,94,14,76.8,10.0,75.0,9.5,70.0,180.0,230.0,68.0,173.0,220.0,0,Inbred,
1144,4095,45,2,4,2,Inbred,HN,2022,BGEM-0252-S,BGEM_Tall_late,0.0,1.0,80.0,8.9,79.0,188.5,229.5,95,14,74.5,9.0,85.5,8.8,88.0,190.0,230.0,70.0,187.0,229.0,0,Inbred,
1145,4096,46,2,4,2,Inbred,HN,2022,BGEM-0134-S,BGEM_Tall_late,0.0,1.0,75.45,10.25,92.0,187.0,225.0,96,14,72.5,9.5,78.4,11.0,85.0,175.0,211.0,99.0,199.0,239.0,0,Inbred,
1146,4097,47,2,4,2,Inbred,HN,2022,BGEM-0293-N,BGEM_Tall_late,0.0,2.0,68.75,7.55,75.05,169.5,199.0,97,14,67.5,7.5,70.0,7.6,80.0,169.0,196.0,70.1,170.0,202.0,0,Inbred,
1147,4098,48,2,4,2,Inbred,HN,2022,B73,BGEM_Tall_late,0.0,2.0,82.25,8.649999999999999,82.5,171.5,220.0,98,14,80.0,8.6,84.5,8.7,90.0,171.0,220.0,75.0,172.0,220.0,0,Inbred,
1148,4099,49,2,4,2,Inbred,HN,2022,BGEM-0328-S,BGEM_Tall_late,0.0,2.0,77.25,9.8,115.0,214.5,261.5,99,14,74.0,9.9,80.5,9.7,120.0,216.0,260.0,110.0,213.0,263.0,0,Inbred,
1149,4100,50,2,4,2,Inbred,HN,2022,BGEM-0027-S,BGEM_Tall_late,0.0,2.0,73.25,10.7,75.0,175.5,221.5,100,14,73.0,11.4,73.5,10.0,75.0,168.0,213.0,75.0,183.0,230.0,0,Inbred,
1150,4101,1,3,4,2,Inbred,HN,2022,BGEM-0289-N,BGEM_Short_late,0.0,2.0,62.95,5.949999999999999,72.0,188.5,223.0,51,15,61.7,5.8,64.2,6.1,69.0,178.0,211.0,75.0,199.0,235.0,0,Inbred,
1151,4102,2,3,4,2,Inbred,HN,2022,BGEM-0151-N,BGEM_Short_late,0.0,2.0,67.55000000000001,8.15,56.5,157.0,194.5,52,15,66.2,7.7,68.9,8.6,55.0,160.0,194.0,58.0,154.0,195.0,0,Inbred,
1152,4103,3,3,4,2,Inbred,HN,2022,BGEM-0084-S,BGEM_Short_late,0.0,2.0,74.1,8.1,63.0,158.5,195.0,53,15,72.4,8.0,75.8,8.2,68.0,158.0,198.0,58.0,159.0,192.0,0,Inbred,
1153,4104,4,3,4,2,Inbred,HN,2022,BGEM-0200-S,BGEM_Short_late,0.0,2.0,62.349999999999994,8.2,91.0,174.5,199.0,54,15,60.4,8.4,64.3,8.0,92.0,170.0,200.0,90.0,179.0,198.0,0,Inbred,
1154,4105,5,3,4,2,Inbred,HN,2022,BGEM-0101-S,BGEM_Short_late,0.0,2.0,68.65,7.15,63.0,139.5,165.0,55,15,69.8,6.7,67.5,7.6,55.0,134.0,160.0,71.0,145.0,170.0,0,Inbred,
1155,4106,6,3,4,2,Inbred,HN,2022,Mo17,BGEM_Short_late,0.0,2.0,82.35,7.550000000000001,85.0,160.0,194.5,56,15,82.2,8.3,82.5,6.8,90.0,160.0,191.0,80.0,160.0,198.0,0,Inbred,
1156,4107,7,3,4,2,Inbred,HN,2022,BGEM-0303-N,BGEM_Short_late,0.0,1.0,59.35,6.199999999999999,66.5,161.5,195.0,57,15,60.5,6.3,58.2,6.1,69.0,162.0,198.0,64.0,161.0,192.0,0,Inbred,
1157,4108,8,3,4,2,Inbred,HN,2022,BGEM-0224-N,BGEM_Short_late,0.0,1.0,69.4,7.85,63.5,117.0,153.5,58,15,69.9,8.0,68.9,7.7,60.0,117.0,155.0,67.0,117.0,152.0,0,Inbred,
1158,4109,9,3,4,2,Inbred,HN,2022,BGEM-0270-S,BGEM_Short_late,0.0,1.0,81.85,8.1,74.5,161.5,206.5,59,15,80.4,8.6,83.3,7.6,71.0,166.0,204.0,78.0,157.0,209.0,0,Inbred,
1159,4110,10,3,4,2,Inbred,HN,2022,BGEM-0279-S,BGEM_Short_late,0.0,1.0,72.85,9.2,67.0,168.0,219.0,60,15,72.7,9.5,73.0,8.9,61.0,166.0,218.0,73.0,170.0,220.0,0,Inbred,
1160,4111,11,3,4,2,Inbred,HN,2022,BGEM-0004-N,BGEM_Short_late,0.0,1.0,59.5,8.9,91.0,175.0,208.0,61,15,59.5,8.9,,,91.0,175.0,208.0,,,,Other plants are stunted,Inbred,
1161,4112,12,3,4,2,Inbred,HN,2022,BGEM-0260-N,BGEM_Short_late,0.0,1.0,74.5,7.2,62.0,160.5,200.0,62,15,77.5,7.9,71.5,6.5,60.0,168.0,201.0,64.0,153.0,199.0,0,Inbred,
1162,4113,13,3,4,2,Inbred,HN,2022,BGEM-0256-N,BGEM_Short_late,0.0,1.0,66.0,7.1,68.5,154.0,188.0,63,15,72.4,7.5,59.6,6.7,73.0,167.0,204.0,64.0,141.0,172.0,0,Inbred,
1163,4114,14,3,4,2,Inbred,HN,2022,B73,BGEM_Short_late,0.0,1.0,77.2,7.75,75.0,161.5,200.0,64,15,75.9,7.3,78.5,8.2,76.0,161.0,198.0,74.0,162.0,202.0,0,Inbred,
1164,4115,15,3,4,2,Inbred,HN,2022,BGEM-0218-S,BGEM_Short_late,0.0,1.0,63.449999999999996,8.55,74.5,154.5,193.0,65,15,66.1,8.4,60.8,8.7,73.0,160.0,196.0,76.0,149.0,190.0,0,Inbred,
1165,4116,16,3,4,2,Inbred,HN,2022,BGEM-0163-S,BGEM_Short_late,0.0,2.0,63.85,8.45,66.5,126.5,157.0,66,15,67.5,8.8,60.2,8.1,62.0,129.0,159.0,71.0,124.0,155.0,0,Inbred,
1166,4117,17,3,4,2,Inbred,HN,2022,BGEM-0247-N,BGEM_Short_late,0.0,1.0,72.7,5.7,60.0,126.0,153.0,67,15,72.7,5.7,,,60.0,126.0,153.0,,,,0,Inbred,
1167,4118,18,3,4,2,Inbred,HN,2022,BGEM-0287-N,BGEM_Short_late,0.0,1.0,58.85,6.75,72.0,138.0,172.0,68,15,58.2,6.2,59.5,7.3,73.0,139.0,170.0,71.0,137.0,174.0,0,Inbred,
1168,4119,19,3,4,2,Inbred,HN,2022,BGEM-0059-S,BGEM_Short_late,0.0,1.0,75.8,7.5,74.0,158.5,196.0,69,15,77.1,8.0,74.5,7.0,77.0,159.0,201.0,71.0,158.0,191.0,0,Inbred,
1169,4120,20,3,4,2,Inbred,HN,2022,BGEM-0173-S,BGEM_Short_late,0.0,1.0,69.30000000000001,8.2,73.5,155.5,196.5,70,15,68.9,8.8,69.7,7.6,69.0,162.0,203.0,78.0,149.0,190.0,0,Inbred,
1170,4121,21,3,4,2,Inbred,HN,2022,BGEM-0108-S,BGEM_Short_late,0.0,1.0,72.3,9.15,73.5,160.0,199.0,71,15,71.5,9.0,73.1,9.3,74.0,159.0,197.0,73.0,161.0,201.0,0,Inbred,
1171,4122,22,3,4,2,Inbred,HN,2022,Mo17,BGEM_Short_late,0.0,1.0,84.95,8.649999999999999,87.5,166.0,200.0,72,15,82.5,8.6,87.4,8.7,92.0,160.0,197.0,83.0,172.0,203.0,0,Inbred,
1172,4123,23,3,4,2,Inbred,HN,2022,BGEM-0297-N,BGEM_Short_late,0.0,1.0,69.55,7.45,58.0,144.0,179.5,73,15,66.5,8.4,72.6,6.5,54.0,140.0,178.0,62.0,148.0,181.0,0,Inbred,
1173,4124,24,3,4,2,Inbred,HN,2022,BGEM-0185-N,BGEM_Short_late,0.0,1.0,73.7,7.6,66.0,170.5,213.0,74,15,75.7,7.0,71.7,8.2,68.0,178.0,225.0,64.0,163.0,201.0,0,Inbred,
1174,4125,25,3,4,2,Inbred,HN,2022,BGEM-0157-N,BGEM_Short_late,0.0,1.0,69.35,7.25,75.5,150.5,181.0,75,15,74.5,7.6,64.2,6.9,69.0,151.0,183.0,82.0,150.0,179.0,0,Inbred,
1175,4126,26,3,4,2,Inbred,HN,2022,BGEM-0193-N,BGEM_Tall_late,0.0,1.0,68.55,6.300000000000001,72.5,163.0,204.0,76,15,66.0,5.9,71.1,6.7,68.0,168.0,208.0,77.0,158.0,200.0,0,Inbred,
1176,4127,27,3,4,2,Inbred,HN,2022,BGEM-0070-S,BGEM_Tall_late,0.0,2.0,65.8,8.3,75.5,146.5,180.5,77,15,55.1,8.5,76.5,8.1,70.0,135.0,171.0,81.0,158.0,190.0,0,Inbred,
1177,4128,28,3,4,2,Inbred,HN,2022,BGEM-0158-S,BGEM_Tall_late,0.0,1.0,76.85,9.3,82.0,182.0,227.0,78,15,77.2,9.0,76.5,9.6,82.0,177.0,223.0,82.0,187.0,231.0,0,Inbred,
1178,4129,29,3,4,2,Inbred,HN,2022,BGEM-0264-S,BGEM_Tall_late,0.0,1.0,79.65,7.0,71.5,173.5,215.5,79,15,81.4,7.1,77.9,6.9,73.0,176.0,220.0,70.0,171.0,211.0,0,Inbred,
1179,4130,30,3,4,2,Inbred,HN,2022,BGEM-0309-S,BGEM_Tall_late,0.0,1.0,68.5,8.15,67.5,183.5,220.5,80,15,72.0,8.8,65.0,7.5,67.0,197.0,241.0,68.0,170.0,200.0,0,Inbred,
1180,4131,31,3,4,2,Inbred,HN,2022,B73,BGEM_Tall_late,0.0,1.0,79.6,8.850000000000001,86.0,172.0,215.0,81,15,77.2,8.9,82.0,8.8,85.0,167.0,211.0,87.0,177.0,219.0,0,Inbred,
1181,4132,32,3,4,2,Inbred,HN,2022,BGEM-0060-S,BGEM_Tall_late,0.0,1.0,72.9,9.15,85.0,197.0,239.5,82,15,72.3,10.3,73.5,8.0,89.0,193.0,238.0,81.0,201.0,241.0,0,Inbred,
1182,4133,33,3,4,2,Inbred,HN,2022,BGEM-0155-S,BGEM_Tall_late,0.0,1.0,71.65,7.3,67.0,171.0,213.0,83,15,71.5,7.1,71.8,7.5,68.0,165.0,210.0,66.0,177.0,216.0,0,Inbred,
1183,4134,34,3,4,2,Inbred,HN,2022,BGEM-0052-S,BGEM_Tall_late,0.0,1.0,70.4,6.5,70.0,161.0,193.5,84,15,69.6,6.8,71.2,6.2,71.0,159.0,191.0,69.0,163.0,196.0,0,Inbred,
1184,4135,35,3,4,2,Inbred,HN,2022,BGEM-0131-N,BGEM_Tall_late,0.0,1.0,64.85,7.05,71.5,166.0,196.5,85,15,60.8,7.1,68.9,7.0,79.0,160.0,190.0,64.0,172.0,203.0,0,Inbred,
1185,4136,36,3,4,2,Inbred,HN,2022,BGEM-0003-N,BGEM_Tall_late,0.0,1.0,76.4,7.05,86.0,185.5,230.5,86,15,72.0,7.1,80.8,7.0,83.0,174.0,212.0,89.0,197.0,249.0,0,Inbred,
1186,4137,37,3,4,2,Inbred,HN,2022,BGEM-0324-N,BGEM_Tall_late,0.0,1.0,78.25,10.850000000000001,75.0,173.5,207.5,87,15,78.0,10.8,78.5,10.9,73.0,174.0,206.0,77.0,173.0,209.0,0,Inbred,
1187,4138,38,3,4,2,Inbred,HN,2022,BGEM-0175-S,BGEM_Tall_late,0.0,1.0,76.25,7.05,78.5,186.5,225.0,88,15,79.6,6.8,72.9,7.3,76.0,193.0,231.0,81.0,180.0,219.0,0,Inbred,
1188,4139,39,3,4,2,Inbred,HN,2022,Mo17,BGEM_Tall_late,0.0,1.0,87.5,8.3,120.0,192.0,228.5,89,15,87.5,8.1,87.5,8.5,120.0,193.0,229.0,,191.0,228.0,0,Inbred,
1189,4140,40,3,4,2,Inbred,HN,2022,BGEM-0233-S,BGEM_Tall_late,0.0,1.0,81.25,7.35,88.5,208.0,251.0,90,15,84.5,7.3,78.0,7.4,83.0,209.0,255.0,94.0,207.0,247.0,0,Inbred,
1190,4141,41,3,4,2,Inbred,HN,2022,BGEM-0124-N,BGEM_Tall_late,0.0,1.0,71.0,7.449999999999999,81.0,190.0,236.5,91,15,72.0,7.6,70.0,7.3,83.0,189.0,240.0,79.0,191.0,233.0,0,Inbred,
