,UID,genotype,PLOT.ID,rows,ranges,Block,Rep,Group,Trt,year,note,Calibration,ASD,leaf_length,leaf_width,ear_height,flag_leaf,plant_height
172,B212,BGEM-0255-S,2054.0,4.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,84.79573944634,51.1499999990904,77.4500000000317,121.975000006302,161.499999992925
173,B214,BGEM-0257-S,2146.0,46.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,83.3028525295493,47.1499999990904,66.6000000000317,122.725000006302,140.249999992925
174,B215,BGEM-0258-S,2293.0,43.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,72.4028525295493,38.9499999990904,59.1750000000317,105.500000006302,135.499999992925
175,B225,BGEM-0270-S,2271.0,21.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,96.7886263631306,54.1499999990904,72.5500000000317,124.150000006302,169.999999992925
176,B226,BGEM-0272-S,2282.0,32.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,,,86.2721598220962,52.349538618502,60.5009372525419,127.161572740945,169.104782604816
177,B231,BGEM-0280-S,2200.0,50.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,94.6028525295493,54.8749999990904,74.0000000000317,118.225000006302,165.749999992925
178,B236,BGEM-0285-N,2319.0,19.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,84.1028525295493,42.8499999990904,80.6250000000317,124.825000006302,170.999999992925
179,B238,BGEM-0287-N,2305.0,5.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,74.2136263631306,40.1249999990904,60.6750000000317,102.650000006302,140.999999992924
180,B239,BGEM-0288-S,2217.0,17.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,97.14573944634,56.6749999990904,87.3250000000317,134.450000006302,183.249999992924
181,B243,BGEM-0292-S,2028.0,28.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,91.47073944634,50.3749999990904,61.5750000000317,123.975000006302,163.749999992925
182,B246,BGEM-0295-S,2226.0,26.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,94.6778525295493,58.6249999990904,71.3250000000317,130.325000006302,181.499999992924
183,B247,BGEM-0296-S,2262.0,12.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,80.54573944634,44.9749999990904,54.1250000000317,103.850000006302,142.749999992924
184,B248,BGEM-0297-N,2310.0,10.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,93.3636263631306,54.1749999990904,75.5000000000317,120.950000006302,161.749999992925
185,B251,BGEM-0300-S,2230.0,30.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,89.7778525295493,54.3499999990904,76.6250000000317,130.000000006302,177.749999992925
186,B252,BGEM-0301-S,2329.0,29.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,92.0221598220962,50.199538618502,90.0009372525419,131.161572740945,173.604782604816
187,B254,BGEM-0302-S,2233.0,33.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,84.5528525295493,47.1749999990904,53.8000000000317,103.800000006302,142.499999992924
188,B257,BGEM-0305-S,2213.0,13.0,5.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,74.9778525295493,37.1499999990904,54.1500000000317,101.100000006302,139.999999992924
189,B259,BGEM-0307-S,2094.0,44.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,92.52073944634,56.3499999990904,74.6250000000317,127.200000006302,180.499999992924
190,B261,BGEM-0309-S,2130.0,30.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,96.04573944634,63.0999999990904,65.7000000000317,137.800000006302,186.999999992924
191,B262,BGEM-0310-S,2119.0,19.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,88.5636263631306,48.3999999990904,69.3250000000317,120.900000006302,162.249999992925
192,B265,BGEM-0313-S,2276.0,26.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,87.77073944634,51.5499999990904,73.4000000000317,134.200000006302,179.499999992924
193,B267,BGEM-0315-S,2295.0,45.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,78.2636263631306,47.8999999990904,55.8500000000317,112.600000006302,149.749999992925
194,B268,BGEM-0316-S,2321.0,21.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,87.7278525295493,49.6999999990904,64.0250000000317,118.600000006302,160.999999992925
195,B273,BGEM-0321-S,2002.0,2.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,82.5528525295493,46.3999999990904,54.2000000000317,103.575000006302,141.499999992924
196,B274,BGEM-0322-S,2313.0,13.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,86.04573944634,50.5749999990904,62.8000000000317,118.750000006302,158.999999992925
197,B276,BGEM-0324-N,2137.0,37.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,99.49573944634,51.3749999990904,72.5000000000317,123.775000006302,164.999999992925
198,B277,BGEM-0325-N,2047.0,47.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,1.0,1.5,100.095778952512,59.7499999990904,73.8250000000317,137.050000006302,184.249999992924
199,B280,BGEM-0328-S,2099.0,49.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,109.82073944634,70.7499999990903,97.3250000000317,151.300000006302,209.999999992925
200,B283,BGEM-0101-S,2267.0,17.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,83.84573944634,42.5499999990904,66.8000000000317,106.225000006302,137.999999992925
201,B287,BGEM-0171-S,2191.0,41.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,93.5028525295493,54.4249999990904,74.2750000000317,113.125000006302,155.499999992925
202,B288,BGEM-0147-S,2299.0,49.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,95.74573944634,56.8249999990904,71.0250000000317,128.225000006302,170.499999992925
203,B292,BGEM-0106-N,2043.0,43.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,100.213626363131,61.6749999990904,81.3250000000317,145.350000006302,192.499999992925
204,B297,BGEM-0238-N,2145.0,45.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,95.2528525295493,77.3749999990903,84.1000000000317,114.300000006302,167.249999992925
205,B298,BGEM-0053-S,2283.0,33.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,82.39573944634,47.1249999990904,81.7750000000317,116.725000006302,154.249999992925
206,B299,BGEM-0245-S,2027.0,27.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,97.72073944634,59.2749999990904,67.4000000000317,126.225000006302,168.999999992925
207,B300,BGEM-0084-S,2265.0,15.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,83.84573944634,50.2999999990904,61.6000000000317,111.950000006302,150.749999992925
208,B302,BGEM-0058-N,2194.0,44.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,96.2528525295493,55.6999999990904,91.1000000000317,131.950000006302,176.749999992925
209,B303,BGEM-0109-N,2019.0,19.0,1.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,2.0,70.72073944634,45.2999999990904,49.9750000000317,101.675000006302,135.249999992925
210,B304,BGEM-0029-S,2256.0,6.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,83.5221598220962,50.9995386185021,45.0009372525419,84.1615727409451,118.604782604816
211,B305,BGEM-0105-N,2342.0,42.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,92.4136263631306,54.7249999990904,66.7500000000317,127.900000006302,170.999999992925
212,B306,BGEM-0168-S,2149.0,49.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,105.252852529549,60.1999999990904,96.2750000000317,100.425000006302,196.999999992925
213,B307,BGEM-0183-N,2084.0,34.0,2.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,1.0,102.67073944634,56.0999999990904,73.9000000000317,139.675000006302,176.749999992925
214,B308,BGEM-0163-S,2303.0,3.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,1.0,73.12073944634,40.1749999990904,62.1000000000317,102.250000006302,131.499999992925
215,B309,BGEM-0076-S,2328.0,28.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,1.0,78.24573944634,45.5249999990904,76.0009372525419,137.161572740945,145.999999992925
216,B310,BGEM-0180-S,2102.0,2.0,3.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_early,0.0,1.0,83.4778525295493,43.8249999990904,60.0009372525419,112.661572740945,107.749999992924
217,B311,BGEM-0181-N,2168.0,18.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,81.99573944634,50.0249999990904,69.6250000000317,116.875000006302,156.499999992925
218,B312,BGEM-0121-N,2177.0,27.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_late,0.0,2.0,103.87073944634,62.0499999990904,84.7750000000317,140.825000006302,191.749999992925
219,B313,BGEM-0251-S,2336.0,36.0,7.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,87.64573944634,46.0249999990904,74.0000000000317,129.125000006302,173.499999992925
220,B314,BGEM-0189-S,2290.0,40.0,6.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Tall_early,0.0,2.0,93.9136263631306,53.2249999990904,73.3000000000317,131.500000006302,170.249999992925
221,B315,BGEM-0249-N,2164.0,14.0,4.0,2.0,1.0,Inbred,LN,2022.0,BGEM_Short_late,0.0,2.0,84.3636263631306,49.4249999990904,64.2000000000317,108.650000006302,143.499999992925
