"genotype","PLOT.ID","rows","ranges","Block","Rep","Group","Trt","year","note","Calibration","ASD","leaf_length","leaf_width","ear_height","flag_leaf","plant_height"
"BGEM-0130-N","2241","41","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",64.0976197545054,7.094457902268,61.2966643970347,137.942894396369,177.840316423532
"BGEM-0131-N","2135","35","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",64.529253013509,7.58431106248796,63.5055283640116,142.563503219077,175.851860257966
"BGEM-0133-S","2348","48","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",69.9030870881039,7.94637644178098,65.4935059342907,148.944343974245,186.898838955556
"BGEM-0134-S","2096","46","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",71.2843135169155,9.28814814151392,87.5821456040592,182.168721699431,222.249170787842
"BGEM-0136-S","2009","9","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",60.791576010821,8.14786231246564,61.8274828235572,126.324589399067,162.442574916377
"BGEM-0137-S","2103","3","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",68.0254824114382,8.50012349246442,55.9953908762903,144.763793134652,185.794141085797
"BGEM-0138-S","2247","47","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",69.4714538291003,7.45652328156102,73.003643422012,158.625619602776,201.922729984277
"BGEM-0140-N","2005","5","1","2","1","Inbred","LN","2022","BGEM_Short_early","1","1.25",67.399614185883,7.20094771970712,57.5415956531741,143.443619185307,188.445415973218
"BGEM-0141-N","2159","9","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",61.2488402450816,7.47782124504884,61.5175507937324,122.760893978901,162.595485820858
"BGEM-0143-N","2291","41","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",70.507373650709,7.24354364668277,73.003643422012,152.244778847608,190.433872138784
"BGEM-0144-N","2189","39","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",60.342410401174,7.62690698946361,79.1884625295472,158.185561619661,198.608636375001
"BGEM-0145-N","2234","34","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",65.8673161164202,6.37032714368197,58.6460276366625,134.202401539892,164.804881560376
"BGEM-0146-N","2239","39","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",66.557929330826,6.37032714368197,73.6663026121051,183.048837665661,223.353868657601
"BGEM-0147-S","2299","49","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",72.3849783273747,8.84089090826961,70.5738930583375,165.006460357944,201.03897168847
"BGEM-0148-S","2227","27","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",73.2266631824317,7.73339680690273,54.2282997027088,154.885126746298,193.968905322013
"BGEM-0149-S","2158","8","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",68.9174488640462,8.81569531208261,60.2447122664487,146.365018999011,185.402647526225
"BGEM-0150-S","2151","1","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",58.1194991173054,6.58330677856021,45.6137302314991,119.251496599087,157.692215066063
"BGEM-0151-N","2264","14","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",65.5651728351177,7.64820495295144,50.4732309588482,139.483097337272,172.979645796593
"BGEM-0152-N","2035","35","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",63.9465481138541,7.92507847829316,59.3086868267556,144.323735151537,185.352261937893
"BGEM-0153-S","2322","22","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",66.557929330826,8.11676014968358,71.2365522484305,144.323735151537,178.503135145388
"BGEM-0154-S","2101","1","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",69.2988005254989,7.05186197529235,77.200484959268,152.244778847608,195.073603191772
"BGEM-0155-S","2133","33","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",70.3347203471076,8.3936336750253,66.1561651243838,162.586141450811,210.097494220494
"BGEM-0156-S","2292","42","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",66.6226743196765,7.77599273387838,60.8548916036394,132.002111624316,170.549310483123
"BGEM-0157-N","2312","12","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",68.0254824114382,6.90277623087758,62.4010963805231,145.203851117767,177.840316423532
"BGEM-0158-S","2128","28","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",76.2696776584072,8.96867868919656,78.3049169427564,173.807620020245,217.830379308807
"BGEM-0159-S","2181","31","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",76.1401876807061,9.86319315568518,91.3372143479198,174.907764978032,213.853466977674
"BGEM-0160-S","2076","26","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",68.5650239851928,9.07516850663568,90.4536687611291,169.627069180652,212.306889960012
"BGEM-0161-S","2218","18","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",75.2769211626989,7.66950291643926,73.2245298187097,141.683387252847,182.700987050472
"BGEM-0162-S","2156","6","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",67.3780325229328,7.26484161017059,63.5055283640116,152.684836830723,190.875751286688
"BGEM-0163-S","2303","3","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",61.5509835263841,7.24354364668277,58.4251412399648,131.121995658086,159.944210933437
"BGEM-0164-S","2165","15","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",68.2197173779899,7.62690698946361,54.2282997027088,139.483097337272,179.386893441195
"BGEM-0165-S","2050","50","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",68.3276256927408,7.30743753714624,89.3492367776407,183.708924640333,222.249170787842
"BGEM-0166-S","2032","32","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",88.2690822587076,8.18065404014705,80.2928945130356,177.988170859838,214.737225273481
"BGEM-0167-S","2120","20","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.0974709045805,7.86118458782968,52.4612085291273,147.184112041785,184.247564068134
"BGEM-0168-S","2149","49","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",78.6868239088274,7.20094771970712,97.522033455455,181.728663716316,222.911989509698
"BGEM-0169-S","2251","1","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",68.46179244237,8.66728797883439,51.9351668416291,133.790631799046,170.359841333566
"BGEM-0170-S","2222","22","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",69.2124738736982,8.73440109083049,56.6580500663833,133.542314565219,173.421524944496
"BGEM-0171-S","2191","41","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",73.5072248007841,7.77599273387838,68.3650290913606,148.944343974245,191.538570008543
"BGEM-0172-S","2077","27","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",80.3701936189415,9.30944610500175,79.1884625295472,201.091214973377,240.587155425841
"BGEM-0173-S","2307","7","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",69.3203821884491,6.79628641343846,58.8669140333602,135.302546497679,174.968101962159
"BGEM-0174-N","2215","15","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",62.4623162236336,7.14611281304017,56.2877858736775,125.145740599071,157.692215066063
"BGEM-0175-S","2138","38","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",73.8093680820866,7.32873550063407,70.1321202649421,161.265967501466,200.818032114519
"BGEM-0178-S","2042","42","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",77.9962106944216,9.22425425105045,75.2125073889889,192.950142285749,237.052122242612
"BGEM-0179-S","2017","17","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",75.4711561292505,9.65021352080694,71.6783250418259,183.048837665661,224.900445675264
"BGEM-0180-S","2102","2","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",71.1548235392144,7.28613957365842,55.9953908762903,139.483097337272,165.467700282232
"BGEM-0181-N","2168","18","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",63.1911899105978,7.0092660483167,71.0156658517328,150.26451792359,184.910382789989
"BGEM-0182-N","2250","50","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",64.4429263617083,6.71109455948716,71.2365522484305,173.807620020245,212.306889960012
"BGEM-0183-N","2084","34","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",71.9965083942715,7.9676744052688,76.0960529757796,180.188460775413,205.236823593554
"BGEM-0184-N","2059","9","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",63.7091498214021,6.30643325321849,61.9593235871278,141.46335826129,170.991189631027
"BGEM-0185-N","2311","11","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",70.1404853805559,6.90277623087758,60.8548916036394,147.844199016458,185.573201511845
"BGEM-0186-S","2323","23","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",64.0328747656549,7.28613957365842,50.0314581654528,130.681937674971,164.804881560376
"BGEM-0187-S","2221","21","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",71.5217118093675,7.43522531807319,52.019435735732,123.420980953573,155.525419454401
"BGEM-0188-S","2091","41","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",71.1548235392144,8.26584589409835,73.003643422012,166.326634307289,210.318433794446
"BGEM-0189-S","2290","40","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",69.9246687510541,7.71209884341491,71.6783250418259,167.426779265077,201.03897168847
"BGEM-0190-N","2257","7","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",66.320531038374,6.98796808482888,54.6700724961042,128.261618767839,165.025821134328
"BGEM-0191-N","2253","3","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",56.3868972679513,6.4782798134232,59.0576343486174,119.251496599087,150.566675290593
"BGEM-0192-N","2078","28","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",66.1047144088722,6.56200881507239,80.734667306431,160.165822543679,201.922729984277
"BGEM-0193-N","2126","26","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",65.5004278462671,6.51941288809674,77.6422577526634,157.305445653431,199.050515522904
"BGEM-0196-N","2088","38","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",68.716095625844,6.68979659599933,65.272619537593,195.370461192882,239.26151798213
"BGEM-0197-S","2075","25","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",72.8597749122787,7.47782124504884,67.2605971078722,149.824459940475,188.66635554717
"BGEM-0198-S","2192","42","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",70.9390069097126,6.96667012134105,77.200484959268,164.566402374829,222.028231213891
"BGEM-0199-S","2235","35","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",63.6014572778241,7.55423297947277,69.7413356090998,156.188758998983,197.278547152008
"BGEM-0200-S","2266","16","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",59.9755221310209,7.98897236875663,83.6061904635009,152.904865822281,189.991992990881
"BGEM-0201-N","2296","46","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",68.5650239851928,7.9676744052688,82.9435312734078,151.364662881378,194.631724043868
"BGEM-0202-N","2152","2","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",57.8605191619032,6.37032714368197,61.9593235871278,119.680488097095,147.571594792137
"BGEM-0203-N","2058","8","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",71.6943651129689,6.90277623087758,57.9833684465694,151.14463388982,194.410784469917
"BGEM-0204-N","2030","30","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",67.4643591747335,7.07315993878017,89.128350380943,187.449417496811,221.144472918083
"BGEM-0205-N","2285","35","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",58.9827656353126,7.32873550063407,69.0276882814537,148.50428599113,191.538570008543
"BGEM-0206-N","2198","48","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",55.5081179003336,6.83888234041411,77.200484959268,141.023300278175,177.840316423532
"BGEM-0207-N","2153","3","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",59.9323588051206,6.71109455948716,64.3890739508023,129.141734734069,164.363002412473
"BGEM-0208-N","2182","32","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",72.061253383122,7.66950291643926,111.09267019253,208.572200686333,242.133732443504
"BGEM-0209-N","2330","30","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",63.0185366069964,6.17864547229155,69.9112338682444,152.464807839166,191.980449156447
"BGEM-0210-N","2039","39","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",74.7373795889444,7.62690698946361,93.7669647115944,172.4874460709,214.51628569953
"BGEM-0211-N","2079","29","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",73.8741130709372,7.15835179273147,71.0156658517328,154.445068763183,190.875751286688
"BGEM-0212-N","2337","37","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",63.9465481138541,6.43422103414544,73.8871890088027,164.786431366387,197.28299893129
"BGEM-0213-S","2085","35","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",67.1190525675307,7.98897236875663,96.4176014719666,178.868286826068,211.865010812108
"BGEM-0214-S","2018","18","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",71.1548235392144,8.60661330990354,67.4814835045699,143.663648176865,188.224476399266
"BGEM-0215-N","2332","32","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",71.3922218316664,8.77699701780614,66.5979379177791,159.945793552121,199.050515522904
"BGEM-0216-N","2320","20","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",60.4071553900245,5.79528212951071,67.7023699012676,128.481647759396,157.071996472064
"BGEM-0217-S","2248","48","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",72.3418150014743,7.73339680690273,69.6903474715467,147.844199016458,183.142866198375
"BGEM-0218-S","2302","2","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",62.2344880127956,7.44292747953661,63.8059460199429,143.22142219902,181.44401431763
"BGEM-0219-S","2111","11","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",71.0684968874137,8.28714385758617,59.7504596201509,142.34347422752,184.910382789989
"BGEM-0220-S","2172","22","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",68.716095625844,8.26584589409835,71.2365522484305,156.205300695643,198.166757227097
"BGEM-0221-S","2006","6","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",69.795178773353,8.56401738292789,52.9029813225227,143.663648176865,185.794141085797
"BGEM-0222-S","2022","22","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",66.1047144088722,9.73540537475824,72.340984231919,153.564952796953,193.968905322013
"BGEM-0223-N","2142","42","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",68.6516492847351,8.40757514565001,67.7628724127142,142.042573399023,179.464697713333
"BGEM-0224-N","2270","20","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",66.9679809268794,7.69080087992708,63.9473011574069,127.821560784724,164.804881560376
"BGEM-0225-N","2224","24","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",66.320531038374,7.37133142760972,65.9352787276861,141.243329269732,184.247564068134
"BGEM-0226-S","2225","25","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",67.0543075786801,8.0528662592201,54.8909588928019,134.202401539892,169.665552187316
"BGEM-0227-N","2121","21","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",70.744771943161,8.18065404014705,68.806801884756,133.982372548334,174.968101962159
"BGEM-0228-N","2171","21","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",66.2342043865733,6.96667012134105,70.1321202649421,153.124894813838,184.468503642086
"BGEM-0229-N","2124","24","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.6801758042353,6.60460474204804,62.6219827772208,142.123445235962,173.421524944496
"BGEM-0230-N","2205","5","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",64.529253013509,6.34902918019414,46.2763894215922,127.821560784724,164.804881560376
"BGEM-0231-N","2038","38","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",79.7659070563364,6.66849863251151,69.6903474715467,158.845648594334,194.631724043868
"BGEM-0233-S","2140","40","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",74.4352363076419,7.28613957365842,84.7106224469893,183.928953631891,225.342324823167
"BGEM-0235-N","2081","31","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",67.0327259157299,7.41392735458537,71.0156658517328,159.285706577449,195.957361487579
"BGEM-0236-S","2190","40","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",68.0902274002888,7.92507847829316,80.734667306431,151.364662881378,188.224476399266
"BGEM-0237-N","2034","34","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",67.9391557596375,7.20094771970712,87.5821456040592,164.346373383272,200.818032114519
"BGEM-0238-N","2145","45","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",72.9245199011292,9.05387054314785,85.8150544304777,152.244778847608,194.189844895965
"BGEM-0239-N","2046","46","1","2","1","Inbred","LN","2022","BGEM_Tall_late","1","1.5",66.9032359380289,8.18065404014705,74.7707345955935,172.4874460709,208.771856776783
"BGEM-0240-N","2148","48","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",66.5363476678758,7.45652328156102,57.3207092564764,134.642459523007,169.223673039412
"BGEM-0242-N","2163","13","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",62.7595566515942,7.0092660483167,52.4612085291273,126.941444818493,165.025821134328
"BGEM-0243-S","2240","40","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",66.2773677124736,8.28714385758617,69.4694610748491,157.525474644988,193.968905322013
"BGEM-0244-S","2010","10","1","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",68.0254824114382,8.92608276222091,65.9352787276861,152.464807839166,191.980449156447
"BGEM-0245-S","2027","27","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",72.2554883496736,9.0112746161722,65.4935059342907,164.346373383272,204.353065297747
"BGEM-0246-N","2175","25","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",64.3350180469574,6.37032714368197,53.7865269093134,145.203851117767,181.154410032809
"BGEM-0247-N","2304","4","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",66.4284393531249,5.66749434858376,54.0074133060111,118.140285156193,150.885688401413
"BGEM-0248-N","2344","44","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",69.3203821884491,8.26584589409835,83.3853040668032,176.227938927378,225.784203971071
"BGEM-0249-N","2164","14","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",62.8890466292953,6.09345361834025,64.3890739508023,145.643909100883,175.409981110062
"BGEM-0250-S","2083","33","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",79.4206004491335,8.03156829573228,84.2688496535939,182.388750690988,217.609439734855
"BGEM-0251-S","2336","36","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",74.21941967814,7.86118458782968,66.8188243144768,158.405590611219,199.934273818711
"BGEM-0252-S","2095","45","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",75.1474311849978,8.64920923687919,79.1884625295472,175.567851952705,218.935077178566
"BGEM-0253-N","2113","13","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",68.2844623668404,7.30743753714624,61.9593235871278,141.243329269732,175.851860257966
"BGEM-0254-S","2341","41","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",68.8024222776447,8.0528662592201,67.2605971078722,163.246228425484,193.306086600158
"BGEM-0255-S","2054","4","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.1837975563812,8.47882552897659,78.3049169427564,153.344923805396,188.224476399266
"BGEM-0256-N","2275","25","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",65.3481402275828,7.18321464635223,66.5757944948828,154.224010998989,192.924050622554
"BGEM-0257-S","2146","46","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",68.8671672664953,8.0528662592201,65.0517331408954,151.804720864493,169.223673039412
"BGEM-0258-S","2293","43","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",62.5437400220924,8.54271941944006,56.4371636696856,132.222140615874,160.607029655292
"BGEM-0259-N","2174","24","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",70.0109954028548,6.54071085158456,69.6903474715467,165.446518341059,199.934273818711
"BGEM-0260-N","2274","24","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",71.4353851575668,7.13705382924365,53.5656405126158,147.404141033343,187.782597251363
"BGEM-0261-S","2279","29","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","2",65.3061928797155,7.9676744052688,50.6941173555458,124.301096919803,158.839513063678
"BGEM-0262-S","2166","16","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",68.5650239851927,7.05186197529235,83.6061904635009,161.045938509909,198.387696801049
"BGEM-0263-S","2288","38","6","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",66.320531038374,8.15935607665923,85.3732816370824,167.866837248192,208.329977628879
"BGEM-0264-S","2129","29","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",70.6800269543104,6.39162510716979,68.806801884756,161.045938509909,181.375349606761
"BGEM-0266-S","2055","5","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",69.4067088402498,7.47782124504884,56.6580500663833,120.340575071768,156.188238176257
"BGEM-0268-S","2167","17","4","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",70.8160172876969,8.18496414577769,78.4465736731966,170.727894198942,213.113079986386
"BGEM-0269-S","2209","9","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",NA,NA,NA,NA,NA
"BGEM-0270-S","2271","21","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",74.1330930263393,7.35003346412189,71.2365522484305,160.825909518351,200.155213392663
"BGEM-0272-S","2282","32","6","2","1","Inbred","LN","2022","BGEM_Tall_early",NA,NA,65.8241527905198,8.69180516385484,63.2846419673139,153.124894813838,192.201388730399
"BGEM-0276-S","2118","18","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",69.795178773353,7.69080087992708,91.3372143479198,172.927504054015,214.958164847433
"BGEM-0277-S","2185","35","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",75.3848294774498,8.28714385758617,60.413118810244,130.681937674971,167.898035595701
"BGEM-0278-S","2280","30","6","2","1","Inbred","LN","2022","BGEM_Tall_early",NA,NA,70.269975358257,9.28814814151392,70.3530066616398,157.085416661873,195.073603191772
"BGEM-0279-S","2272","22","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",63.9681297768043,7.83988662434186,62.1802099838254,144.763793134652,180.270651737002
"BGEM-0280-S","2200","50","4","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",74.6510529371437,9.73540537475824,72.5618706286166,153.124894813838,194.631724043868
"BGEM-0281-N","2201","1","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",65.4240829645288,6.92350181316785,89.9216602122333,184.088180598904,216.675849874121
"BGEM-0282-N","2157","7","4","2","1","Inbred","LN","2022","BGEM_Short_early","0","1",70.1189037176057,6.90277623087758,100.172670215827,173.587591028687,211.865010812108
"BGEM-0283-N","2244","44","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",65.1119579131639,6.9240741943654,71.0156658517328,150.704575906705,185.131322363941
"BGEM-0284-N","2176","26","4","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",72.665539945727,7.22224568319495,69.2485746781514,162.146083467696,200.597092540567
"BGEM-0285-N","2319","19","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",68.9319122553458,6.39162510716979,78.3049169427564,155.545213720971,192.201388730399
"BGEM-0286-N","2116","16","3","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.2269608822816,7.03056401180453,71.6783250418259,159.065677585891,200.155213392663
"BGEM-0287-N","2305","5","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",62.0905251001386,6.26383732624284,60.8548916036394,132.662198598989,164.804881560376
"BGEM-0288-S","2217","17","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",73.852531407987,8.69180516385484,86.0359408271754,169.84709817221,211.644071238156
"BGEM-0289-N","2263","13","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",60.2129204234729,6.02955972787677,62.1802099838254,154.445068763183,185.352261937893
"BGEM-0290-N","2048","48","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",67.2053792193314,7.52041717202449,91.1163279512222,179.52837380074,219.597895900421
"BGEM-0291-N","2261","11","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",70.6584452913603,7.30743753714625,62.1802099838254,154.665097754741,191.980449156447
"BGEM-0292-S","2028","28","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",70.8958435838123,7.1796497562193,60.6340052069417,158.405590611219,193.306086600158
"BGEM-0293-N","2097","47","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",66.2989493754238,7.35003346412189,74.5498481988958,160.165822543679,189.991992990881
"BGEM-0294-N","2087","37","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",69.1693105477978,7.41392735458537,60.8548916036394,153.124894813838,187.119778529507
"BGEM-0295-S","2226","26","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",71.9749267313213,7.90378051480533,69.4694610748491,166.546663298847,214.51628569953
"BGEM-0296-S","2262","12","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",66.0399694200216,8.43622960200094,52.682094925825,134.202401539892,171.874947926834
"BGEM-0297-N","2310","10","7","2","1","Inbred","LN","2022","BGEM_Short_late","0","2",71.5648751352679,8.26584589409835,73.8871890088027,156.425329687201,193.085147026206
"BGEM-0298-S","2056","6","2","2","1","Inbred","LN","2022","BGEM_Short_early","0","2",67.7783078098557,8.33337147902591,59.8490196271716,141.256674199025,174.31847454216
"BGEM-0299-N","2232","32","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",59.9323588051206,6.39162510716979,58.4251412399648,137.282807421697,160.386090081341
"BGEM-0300-S","2230","30","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",70.5937003025097,8.67050720036701,75.8751665790819,163.466257417042,204.794944445651
"BGEM-0301-S","2329","29","7","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",71.7653014995223,7.07190914641607,84.7776559016307,162.083002998966,200.841317039743
"BGEM-0302-S","2233","33","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",72.7087032716274,7.07315993878017,45.6137302314991,134.862488514564,177.840316423532
"BGEM-0303-N","2269","19","6","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",61.2272585821314,6.2212413992672,65.272619537593,152.684836830723,190.654811712736
"BGEM-0304-N","2242","42","5","2","1","Inbred","LN","2022","BGEM_Tall_early","0","1",73.9604397227379,7.45652328156102,83.8270768601986,167.206750273519,209.65561507259
"BGEM-0305-S","2213","13","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",65.608336161018,5.39062082324204,52.2403221324296,127.601531793166,165.909579430135
"BGEM-0306-S","2207","7","5","2","1","Inbred","LN","2022","BGEM_Short_late","0","1",61.3999118857328,9.03257257966003,67.4814835045699,155.765242712528,184.910382789989
"BGEM-0307-S","2094","44","2","2","1","Inbred","LN","2022","BGEM_Tall_late","0","1",70.1189037176058,8.84089090826961,74.5498481988958,162.366112459254,209.876554646542
"BGEM-0308-S","2037","37","1","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",70.7663536061112,8.47882552897659,59.0878004300579,151.804720864493,188.224476399266
"BGEM-0309-S","2130","30","3","2","1","Inbred","LN","2022","BGEM_Tall_late","0","2",67.6154308153848,7.43522531807319,67.0397107111745,177.328083885165,222.691049935746
