"","male","bands","mean.heterosis","sd.heterosis","se.heterosis","max","min","Trt","Htype"
"238","B73",587,-4.24247173472002,6.86081515510575,0.781862450058872,11.7086542693136,-19.3419045672054,"HN","mid"
"239","B73",588,-4.22479252587284,6.84865977378663,0.780477215796658,11.6663697752508,-19.3502448405276,"HN","mid"
"240","B73",589,-4.20233254504333,6.83310387292416,0.778704456367022,11.6351427763923,-19.3712583599266,"HN","mid"
"241","B73",590,-4.17909763216051,6.82276243384524,0.777525940008166,11.6453480038388,-19.3577942020644,"HN","mid"
"242","B73",591,-4.15814288857932,6.81513855685552,0.77665711859156,11.658954254923,-19.3449814303823,"HN","mid"
"243","B73",592,-4.14546489208773,6.80714421967137,0.775746079317642,11.6315565071168,-19.3483523815465,"HN","mid"
"244","B73",593,-4.13317022415584,6.7936748128768,0.774211097954763,11.5892285302342,-19.3421966047825,"HN","mid"
"245","B73",594,-4.12254442146576,6.78909783635152,0.7736895030715,11.6139575895069,-19.3842330841764,"HN","mid"
"246","B73",595,-4.10899832631549,6.7803914324527,0.7726973162643,11.5909111493974,-19.3916648896745,"HN","mid"
"247","B73",596,-4.09932767513025,6.77198050181294,0.771738801760031,11.5468771829248,-19.4101680993519,"HN","mid"
"248","B73",597,-4.09375170837064,6.76894567504231,0.771392951151794,11.5394624708227,-19.4533288520086,"HN","mid"
"249","B73",598,-4.08253752869786,6.76287439200009,0.770701064236454,11.537365881227,-19.4597213472218,"HN","mid"
"250","B73",599,-4.07002869529218,6.75313138211032,0.769590745212964,11.5260665433674,-19.4478858098466,"HN","mid"
"251","B73",600,-4.04773243506615,6.73573742449894,0.767608519776656,11.5001790693857,-19.4102576759709,"HN","mid"
"252","B73",601,-4.02661393214114,6.7199596779471,0.765810478684375,11.4732226232213,-19.3985776007755,"HN","mid"
"253","B73",602,-4.01159514552386,6.71189393643655,0.764891302132258,11.4547691848524,-19.4054599169943,"HN","mid"
"254","B73",603,-3.98529720196693,6.69217283497044,0.762643874040761,11.3996961898845,-19.4048927118749,"HN","mid"
"255","B73",604,-3.94713438374508,6.65867768660514,0.758826747624451,11.331531396155,-19.3945420703196,"HN","mid"
"256","B73",605,-3.90868920811774,6.62812888371242,0.755345388436644,11.3075691085992,-19.3360983217327,"HN","mid"
"257","B73",606,-3.87305233946922,6.59488913251823,0.751557367229179,11.2322562897041,-19.2921417201818,"HN","mid"
"258","B73",607,-3.83963220962888,6.55607112818934,0.747133645078847,11.1237098661369,-19.2641215739307,"HN","mid"
"259","B73",608,-3.78586390479183,6.50680143566582,0.741518842516876,11.0581658622686,-19.1671011992762,"HN","mid"
"260","B73",609,-3.73863934356883,6.45552209880972,0.735675019728288,10.9724052306098,-19.0897094651492,"HN","mid"
"261","B73",610,-3.69475720276547,6.40607519577519,0.730040022154328,10.8609470311055,-19.0511164684258,"HN","mid"
"262","B73",611,-3.65022605460913,6.35659292679414,0.724400994256717,10.769910692057,-19.0003273806846,"HN","mid"
"263","B73",612,-3.60196174896963,6.30456562708377,0.718471933190085,10.6627641950857,-18.9260807037777,"HN","mid"
"264","B73",613,-3.5513738373074,6.24916515537971,0.712158463498554,10.5290019403943,-18.8420886734219,"HN","mid"
"265","B73",614,-3.50786162326717,6.19543181131169,0.706034980633459,10.4087354139516,-18.7819330650511,"HN","mid"
"266","B73",615,-3.47368164812436,6.14995617313407,0.700852550691868,10.3170040521031,-18.7336739246156,"HN","mid"
"267","B73",616,-3.42837953630267,6.09876467609002,0.695018738178896,10.193866815841,-18.6374825129428,"HN","mid"
"268","B73",617,-3.38567533722317,6.05087239749635,0.689560906502395,10.0977710202351,-18.5696191317471,"HN","mid"
"269","B73",618,-3.34923543892886,6.01041656676636,0.684950536711252,10.0114854008474,-18.5118820449124,"HN","mid"
"270","B73",619,-3.32108992510365,5.97320815647448,0.680710244825243,9.93076388762064,-18.4262155721921,"HN","mid"
"271","B73",620,-3.29804654464298,5.93592728387928,0.676461695093376,9.84035859612779,-18.3784315170146,"HN","mid"
"272","B73",621,-3.27738500057569,5.90791457167046,0.673269350261861,9.76046573873982,-18.36509687332,"HN","mid"
"273","B73",622,-3.2555155673422,5.88277892691001,0.670404877695275,9.70309809584518,-18.3284602930347,"HN","mid"
"274","B73",623,-3.24251984845403,5.85890486369577,0.667684175688946,9.64793037560241,-18.2879034747738,"HN","mid"
"275","B73",624,-3.22848007487599,5.83931313910601,0.665451491460859,9.59881108806633,-18.2658541031393,"HN","mid"
"276","B73",625,-3.21421225256079,5.82316497571026,0.663611237451515,9.55631610371061,-18.2367869752835,"HN","mid"
"277","B73",626,-3.20579130221661,5.80894986444291,0.66199127517705,9.53319646678411,-18.2159859718527,"HN","mid"
"278","B73",627,-3.21390667621992,5.80310886035601,0.661325630984203,9.48289593006674,-18.2374598889407,"HN","mid"
"279","B73",628,-3.21351426510409,5.7977459145212,0.660714466585346,9.43992034624948,-18.2433263963072,"HN","mid"
"280","B73",629,-3.20322445456067,5.79237810087373,0.660102747447753,9.45484379744485,-18.2376185429566,"HN","mid"
"281","B73",630,-3.20335658263607,5.78703708001038,0.659494081631283,9.44702063773777,-18.2088973118981,"HN","mid"
"282","B73",631,-3.20763054012171,5.78720027407638,0.659512679321119,9.43252556272375,-18.1973063627842,"HN","mid"
"283","B73",632,-3.21429476181051,5.79003460538694,0.659835681351147,9.41983450472403,-18.2253126307367,"HN","mid"
"284","B73",633,-3.2222490519553,5.79221807092539,0.660084510342589,9.41826109319062,-18.2666767653216,"HN","mid"
"285","B73",634,-3.21425531536612,5.78966978824124,0.659794106578922,9.43659754647446,-18.2575685177339,"HN","mid"
"286","B73",635,-3.21474196009536,5.78727315398177,0.65952098475715,9.43982621161696,-18.2678638276633,"HN","mid"
"287","B73",636,-3.22006394495919,5.77985595817612,0.658675716847424,9.45620864568655,-18.2800986396362,"HN","mid"
"288","B73",637,-3.20649664115647,5.76644159603325,0.657147008404784,9.49033693279939,-18.2510522898267,"HN","mid"
"289","B73",638,-3.18880792881926,5.74801075785337,0.655046619461171,9.53010416238994,-18.2155263461551,"HN","mid"
"290","B73",639,-3.17935416810869,5.72501813382835,0.65242636677296,9.56031855745828,-18.1994303138576,"HN","mid"
"291","B73",640,-3.17321213474035,5.70423236518268,0.650057608595942,9.5666779449894,-18.1749940097786,"HN","mid"
"292","B73",641,-3.14209529372003,5.66853140300708,0.645989106366248,9.54594796693858,-18.0765569405573,"HN","mid"
"293","B73",642,-3.11959507319671,5.63341136570102,0.641986806669565,9.56116183004827,-18.0194713102719,"HN","mid"
"294","B73",643,-3.09793868724496,5.59283287943041,0.637362458982307,9.57788165823759,-17.9886211417774,"HN","mid"
"295","B73",644,-3.07132022968303,5.541474637003,0.631509644069325,9.56633555731237,-17.9243982771025,"HN","mid"
"296","B73",645,-3.04243033835276,5.48752777633929,0.625361828729901,9.5227308224755,-17.817251459931,"HN","mid"
"297","B73",646,-3.00653553380663,5.43036646921413,0.618847693218731,9.47258617598344,-17.7043481996924,"HN","mid"
"298","B73",647,-2.96830805166882,5.36521652718639,0.611423168268938,9.41754871580469,-17.5750362934637,"HN","mid"
"299","B73",648,-2.93232275854989,5.29470581205498,0.60338772652598,9.34256087733513,-17.4223089281237,"HN","mid"
"300","B73",649,-2.90461632718311,5.23112565927261,0.596142095663511,9.28499119324442,-17.2892994796852,"HN","mid"
"301","B73",650,-2.87640545670975,5.16720610756523,0.588857786703895,9.21097489794996,-17.1577215898595,"HN","mid"
"302","B73",651,-2.84222082160935,5.09900127244596,0.581085124376369,9.11547454835404,-17.017060168442,"HN","mid"
"303","B73",652,-2.80616101322672,5.03293512833731,0.573556188509282,9.0102439374088,-16.8963768924376,"HN","mid"
"304","B73",653,-2.78258189325509,4.96658761549354,0.565995187698943,8.89290671291669,-16.7699885072647,"HN","mid"
"305","B73",654,-2.75469514788247,4.89586394077385,0.557935476958543,8.78240231453208,-16.6142033033994,"HN","mid"
"306","B73",655,-2.71301466035051,4.81469099179965,0.548684960900515,8.6617657867213,-16.4174526876413,"HN","mid"
"307","B73",656,-2.68383597430566,4.72864571855615,0.538879191960058,8.49191232720449,-16.2226771223251,"HN","mid"
"308","B73",657,-2.65392570556714,4.64537423233712,0.529389525387886,8.35485090138728,-16.0377477511015,"HN","mid"
"309","B73",658,-2.6215062265996,4.55379600883615,0.518953218246566,8.21982011148969,-15.81914881592,"HN","mid"
"310","B73",659,-2.60451670349979,4.45566579610885,0.507770242636057,8.05260863069148,-15.6192114291289,"HN","mid"
"311","B73",660,-2.5716015426843,4.35215252444427,0.495973810525938,7.87045198965259,-15.3395820883436,"HN","mid"
"312","B73",661,-2.53582056542727,4.248180949778,0.484125149941553,7.68829554855521,-15.0470364841378,"HN","mid"
"313","B73",662,-2.51308011424208,4.14998338540327,0.472934498898477,7.50148951594082,-14.8375911767518,"HN","mid"
"314","B73",663,-2.48479265901859,4.04763673826569,0.461271015991966,7.30986496584392,-14.5953755857298,"HN","mid"
"315","B73",664,-2.456482154096,3.94557972009298,0.449640539369253,7.10660889817542,-14.3031539648255,"HN","mid"
"316","B73",665,-2.43302328060348,3.85121859259991,0.438887090884761,6.9029121413927,-14.0442187025795,"HN","mid"
"317","B73",666,-2.42031084832937,3.76342026204929,0.428881542523019,6.70997849092925,-13.8210513632793,"HN","mid"
"318","B73",667,-2.39632157919579,3.67160941467635,0.41841872543115,6.49983808672293,-13.574357814776,"HN","mid"
"319","B73",668,-2.36231698806903,3.58068397905479,0.408056810372874,6.28037072231569,-13.3290447733771,"HN","mid"
"320","B73",669,-2.32830724850724,3.49684801884854,0.398502816019723,6.07269905322374,-13.0712493842125,"HN","mid"
"321","B73",670,-2.30228662861378,3.41786611862607,0.389501993140492,5.87529967411116,-12.8470287203023,"HN","mid"
"322","B73",671,-2.273489928928,3.33755309694436,0.380349474892429,5.71438718023425,-12.6398591630398,"HN","mid"
"323","B73",672,-2.24379027673287,3.26706241122536,0.372316315712857,5.62418375236045,-12.4490673030909,"HN","mid"
"324","B73",673,-2.2153146627669,3.20478495863923,0.365219141315704,5.54495405042925,-12.2931894711005,"HN","mid"
"325","B73",674,-2.18156479852127,3.1387952310036,0.357698913913933,5.46128820508771,-12.1101760358607,"HN","mid"
"326","B73",675,-2.14813598141206,3.07462004568788,0.350385472800949,5.37682616059289,-11.9327775929469,"HN","mid"
"327","B73",676,-2.11962865249508,3.01448323852558,0.343532247590291,5.29528936978418,-11.7927798281408,"HN","mid"
"328","B73",677,-2.10155938330429,2.96840308021586,0.338280926185964,5.21875517300859,-11.7080377839018,"HN","mid"
"329","B73",678,-2.0751960263011,2.91484811564475,0.332177771551165,5.11177085684637,-11.5869849125552,"HN","mid"
"330","B73",679,-2.0472265809059,2.86721756698758,0.326749766769105,5.01381250197041,-11.4941644695316,"HN","mid"
"331","B73",680,-2.02925538556016,2.8403726078032,0.323690499745417,4.95175849638571,-11.4677758349375,"HN","mid"
"332","B73",681,-2.00306279635201,2.8151907154762,0.320820756779488,4.89650455717172,-11.4203431875367,"HN","mid"
"333","B73",682,-1.9819610654097,2.80763755969481,0.319959994792552,4.84600268615599,-11.4339207418323,"HN","mid"
"334","B73",683,-1.97464005259093,2.82632277351315,0.322089372530561,4.82651285911136,-11.5297135050802,"HN","mid"
"335","B73",684,-1.97077191899301,2.86312975392219,0.326283917235714,4.81605018557859,-11.6652751236591,"HN","mid"
"336","B73",685,-1.97568328701519,2.93414756007139,0.334377147363376,4.82134244101926,-11.9124717742297,"HN","mid"
"337","B73",686,-1.99183255112385,3.03420379994244,0.345779614137464,4.85321833269762,-12.2185859400221,"HN","mid"
"338","B73",687,-2.01515947604848,3.15883220124661,0.359982338593331,4.86302829666574,-12.5667407335186,"HN","mid"
"339","B73",688,-2.04545630584821,3.31430816307148,0.37770046882851,4.86136026354217,-12.9790297844976,"HN","mid"
"340","B73",689,-2.08624252856208,3.50046108487173,0.398914563106512,5.04706056229813,-13.44654343611,"HN","mid"
"341","B73",690,-2.14948607492817,3.71905970944603,0.423826188376283,5.31510895597656,-13.9683739875086,"HN","mid"
"342","B73",691,-2.2304802585915,3.95541857044486,0.450761780427053,5.81129215166672,-14.4964391308525,"HN","mid"
"343","B73",692,-2.33523848079809,4.21405489567476,0.480236125143655,6.42263987115278,-15.0505970464132,"HN","mid"
"344","B73",693,-2.46475754435333,4.48697475031295,0.511338229105504,7.04966775225342,-15.5780358514562,"HN","mid"
"345","B73",694,-2.62828529908748,4.77273628669376,0.543903778521452,7.67921187875762,-16.1142637028665,"HN","mid"
"346","B73",695,-2.83182218600181,5.07169562219327,0.577973356732967,8.28632258451742,-16.6702457343512,"HN","mid"
"347","B73",696,-3.08110092333508,5.37257537378529,0.612261786669426,8.84881164776206,-17.2092973883066,"HN","mid"
"348","B73",697,-3.36890152104158,5.66526301890512,0.645616639429896,9.36715481314279,-17.6841314764089,"HN","mid"
"349","B73",698,-3.68454537306435,5.94096079735252,0.677035317190403,9.80250738077348,-18.0735115856731,"HN","mid"
"350","B73",699,-4.02086405932519,6.1918854833989,0.705630839060203,10.1390546277104,-18.3671373248564,"HN","mid"
"351","B73",700,-4.36941309724088,6.41467345790392,0.73101988506307,10.40097934431,-18.5458970645422,"HN","mid"
"352","B73",701,-4.71296454749421,6.59654371755273,0.751745924693512,10.5499273748454,-18.6056055086722,"HN","mid"
"353","B73",702,-5.03852775495226,6.73807310578643,0.767874695362604,10.5837385772501,-18.5371552012344,"HN","mid"
"354","B73",703,-5.34112947355218,6.84222854076015,0.779744308773614,10.5385315808617,-18.3601103312988,"HN","mid"
"355","B73",704,-5.60959740777885,6.90595106047124,0.78700616385335,10.419179299263,-18.0688365079902,"HN","mid"
"356","B73",705,-5.8434347517993,6.93470316005104,0.79028276969589,10.2249319671441,-17.6931660633053,"HN","mid"
"357","B73",706,-6.04020906449133,6.92966255987981,0.789708339994673,9.95855806159265,-17.920744377696,"HN","mid"
"358","B73",707,-6.19695961332402,6.89615930974538,0.785890290296082,9.83455563049647,-18.1267818829056,"HN","mid"
"359","B73",708,-6.31285169546384,6.83699110083564,0.779147447100645,9.70806121352044,-18.2223388740258,"HN","mid"
"360","B73",709,-6.39172384747556,6.75751048456932,0.770089790253567,9.55137738737114,-18.2164355306868,"HN","mid"
"361","B73",710,-6.43640931134406,6.65875207975234,0.75883522551039,9.36339054031968,-18.1951185422387,"HN","mid"
"362","B73",711,-6.44553838337792,6.54266321408267,0.745605671458128,9.13455190347752,-18.1480381331482,"HN","mid"
"363","B73",712,-6.42573962515515,6.41238065088532,0.73075859545352,8.87707401069556,-18.0234183108049,"HN","mid"
"364","B73",713,-6.37737533705133,6.26755335720948,0.714253993579132,8.58561117421594,-17.830586774931,"HN","mid"
"365","B73",714,-6.2975578117295,6.11121581601707,0.696437677262562,8.27890675273823,-17.5799191548325,"HN","mid"
"366","B73",715,-6.19120881666144,5.94513198004232,0.677510667574251,7.94822293974254,-17.276773639426,"HN","mid"
"367","B73",716,-6.06260494973451,5.7710884544372,0.657676567067224,7.61221204359803,-16.913164975924,"HN","mid"
"368","B73",717,-5.91376209467486,5.59078655855811,0.637129259076078,7.27302097869274,-16.4954091474759,"HN","mid"
"369","B73",718,-5.74139678949944,5.40205588178266,0.61562140235513,6.91680497514195,-16.04166548384,"HN","mid"
"370","B73",719,-5.55419890801068,5.209673674882,0.593697415156153,6.57611790139587,-15.5501807896922,"HN","mid"
"371","B73",720,-5.35078471480591,5.01282612741452,0.571264555172093,6.2220199561556,-15.0264777076869,"HN","mid"
"372","B73",721,-5.12919177035561,4.81236450676269,0.548419833324578,5.87197692913264,-14.4567437525889,"HN","mid"
"373","B73",722,-4.89260358918786,4.60989996568359,0.525346857510567,5.54369829986074,-13.8607467545387,"HN","mid"
"374","B73",723,-4.6456139088685,4.4048291497068,0.501976869106803,5.21956214379867,-13.2396028384213,"HN","mid"
"375","B73",724,-4.38987648232642,4.19830583240638,0.478441352814891,4.90340143416497,-12.5971575142814,"HN","mid"
"376","B73",725,-4.12864367963599,3.9917737823814,0.454904841336654,4.60350832864852,-11.9340861700546,"HN","mid"
"377","B73",726,-3.86154342175764,3.78578019111896,0.431429692929395,4.31309391777198,-11.2609259781093,"HN","mid"
"378","B73",727,-3.591361250601,3.58073608826012,0.408062748767952,4.0274504897083,-10.5891528270512,"HN","mid"
"379","B73",728,-3.31955744752926,3.37768702381586,0.384923160334295,3.88569532800561,-9.89954982621734,"HN","mid"
"380","B73",729,-3.05057197281762,3.17817079962094,0.362186176411991,3.73799698418629,-9.21810683726873,"HN","mid"
"381","B73",730,-2.78755916923915,2.98026943879418,0.339633223250026,3.57752314623042,-8.53889860247161,"HN","mid"
"382","B73",731,-2.53045655459823,2.78516778733959,0.317399326582034,3.41081065949129,-7.86732330263507,"HN","mid"
"383","B73",732,-2.28132297395526,2.59352100994875,0.295559149353942,3.24230373961649,-7.20231786945363,"HN","mid"
"384","B73",733,-2.04221518734866,2.40606442677096,0.274196489073847,3.06768737366689,-6.55129195500618,"HN","mid"
"385","B73",734,-1.81635091991657,2.22148264922238,0.253161443300466,2.87813567228709,-5.92766050326583,"HN","mid"
"386","B73",735,-1.60667545752428,2.04156510271641,0.232657935985442,2.68164927246331,-5.32770840965658,"HN","mid"
"387","B73",736,-1.41424229592992,1.86587557383363,0.212636255996039,2.47840088561546,-4.92926634463744,"HN","mid"
"388","B73",737,-1.24008882368759,1.6961977065738,0.193299668430666,2.26617205295758,-4.57845291660569,"HN","mid"
"389","B73",738,-1.08483335597117,1.53298172717213,0.174699481330628,2.05356277286098,-4.22983845484357,"HN","mid"
"390","B73",739,-0.947595093637651,1.37648497380968,0.156865021103381,1.85977241913965,-3.87917343210302,"HN","mid"
"391","B73",740,-0.829569060314957,1.22791106286124,0.139933452564834,1.66129029093479,-3.53408037758579,"HN","mid"
"392","B73",741,-0.732122681412828,1.08742665095536,0.123923768000446,1.46041382662646,-3.20194590936451,"HN","mid"
"393","B73",742,-0.651347448403129,0.956854387788469,0.109043677620308,1.26807770277064,-2.88741098587002,"HN","mid"
"394","B73",743,-0.586378428721615,0.83662826469671,0.0953426393272636,1.08368686992057,-2.59006758125726,"HN","mid"
"395","B73",744,-0.535339371162733,0.727620113721498,0.0829200076033292,0.907898589398847,-2.31486236924454,"HN","mid"
