"bands","Trt","H2"
"X894","LN",0.41885746707078
"X895","LN",0.418951161406368
"X896","LN",0.418965968097072
"X897","LN",0.418887052361145
"X898","LN",0.41889689133284
"X899","LN",0.418869144889508
"X900","LN",0.41895622593583
"X901","LN",0.418943742270949
"X902","LN",0.418867520319593
"X903","LN",0.418942515113495
"X904","LN",0.41898101376468
"X905","LN",0.418781249899631
"X906","LN",0.41888708341317
"X907","LN",0.418920296821798
"X908","LN",0.418632330069229
"X909","LN",0.418573605158319
"X910","LN",0.418685798314847
"X911","LN",0.418834421810273
"X912","LN",0.418994231302578
"X913","LN",0.419070837754336
"X914","LN",0.419073853176323
"X915","LN",0.419084535229586
"X916","LN",0.418986842182625
"X917","LN",0.419134847718306
"X918","LN",0.419121736432249
"X919","LN",0.418762175180738
"X920","LN",0.41852803667044
"X921","LN",0.418691765338598
"X922","LN",0.418832170782922
"X923","LN",0.418821538396132
"X924","LN",0.418633554141141
"X925","LN",0.418670892519076
"X926","LN",0.418798588461003
"X927","LN",0.418805820621214
"X928","LN",0.418703631618485
"X929","LN",0.418586552178847
"X930","LN",0.418397809257866
"X931","LN",0.41830721186204
"X932","LN",0.418262023412486
"X933","LN",0.418305604772951
"X934","LN",0.418240347623361
"X935","LN",0.417912181410367
"X936","LN",0.417812807558796
"X937","LN",0.418001133375002
"X938","LN",0.417774314132545
"X939","LN",0.417556133323231
"X940","LN",0.417394726800657
"X941","LN",0.417323650934342
"X942","LN",0.417219441328544
"X943","LN",0.417066047210161
"X944","LN",0.416791611556109
"X945","LN",0.416640514351764
"X946","LN",0.416290282006799
"X947","LN",0.415954329432245
"X948","LN",0.415755209226693
"X949","LN",0.415857281124282
"X950","LN",0.41578107583329
"X951","LN",0.415464831331472
"X952","LN",0.415062358189808
"X953","LN",0.414972008691394
"X954","LN",0.414814417531633
"X955","LN",0.414457891581166
"X956","LN",0.414209692428358
"X957","LN",0.413981605707003
"X958","LN",0.413470137436094
"X959","LN",0.413318011767159
"X960","LN",0.413248758668597
"X961","LN",0.4132122057671
"X962","LN",0.413118708707462
"X963","LN",0.413074428232329
"X964","LN",0.412796855584946
"X965","LN",0.412721358447722
"X966","LN",0.413065752082102
"X967","LN",0.413075224388013
"X968","LN",0.412932010699858
"X969","LN",0.412700821477522
"X970","LN",0.412516361491693
"X971","LN",0.412330606485056
"X972","LN",0.412433759982977
"X973","LN",0.412335555275248
"X974","LN",0.412541064868054
"X975","LN",0.412554292524402
"X976","LN",0.412460923823259
"X977","LN",0.412371707474354
"X978","LN",0.412532532353446
"X979","LN",0.412587877109023
"X980","LN",0.412712832782947
"X981","LN",0.41266180473993
"X982","LN",0.412457623770916
"X983","LN",0.412629389747513
"X984","LN",0.413011268709738
"X985","LN",0.412940435950011
"X986","LN",0.412680735382727
"X987","LN",0.412604394701517
"X988","LN",0.412909356566512
"X989","LN",0.4130557529875
"X990","LN",0.412792591114112
"X991","LN",0.412837569583096
"X992","LN",0.412840052006941
"X993","LN",0.4130987821906
"X994","LN",0.413368690279647
"X995","LN",0.413313667664163
"X996","LN",0.413130854667715
"X997","LN",0.413361528405361
"X998","LN",0.413876040820051
"X999","LN",0.413879614534248
"X1000","LN",0.413840477463763
"X1001","LN",0.406180469502793
"X1002","LN",0.406292418776078
"X1003","LN",0.406443546807743
"X1004","LN",0.406563852955467
"X1005","LN",0.406642365586209
"X1006","LN",0.406772560163656
"X1007","LN",0.406997677719173
"X1008","LN",0.407118009395875
"X1009","LN",0.407280142644689
"X1010","LN",0.407420627050777
"X1011","LN",0.407338767118344
"X1012","LN",0.407269147318963
"X1013","LN",0.407267872861221
"X1014","LN",0.407313519002041
"X1015","LN",0.407387557121139
"X1016","LN",0.407588413934956
"X1017","LN",0.407853795239525
"X1018","LN",0.408142310448102
"X1019","LN",0.408205163779971
"X1020","LN",0.408168302602698
"X1021","LN",0.408333393793243
"X1022","LN",0.408457495724515
"X1023","LN",0.40861294476606
"X1024","LN",0.408759828710858
"X1025","LN",0.408873650838515
"X1026","LN",0.408843735409281
"X1027","LN",0.408942131853912
"X1028","LN",0.409044148861197
"X1029","LN",0.409251173960761
"X1030","LN",0.409455567393205
"X1031","LN",0.409510383773211
"X1032","LN",0.409610903982991
"X1033","LN",0.409675168764251
"X1034","LN",0.409768746552823
"X1035","LN",0.409946092174309
"X1036","LN",0.410040733641724
"X1037","LN",0.410049607010605
"X1038","LN",0.409802041416547
"X1039","LN",0.410035795736402
"X1040","LN",0.410138484715956
"X1041","LN",0.410254467347791
"X1042","LN",0.41045318028321
"X1043","LN",0.410591907947814
"X1044","LN",0.410607099909754
"X1045","LN",0.410568206960098
"X1046","LN",0.410636411996951
"X1047","LN",0.410747211035133
"X1048","LN",0.410791242388703
"X1049","LN",0.410751035833104
"X1050","LN",0.41068855590862
"X1051","LN",0.410729113014034
"X1052","LN",0.410698017361568
"X1053","LN",0.410827609042376
"X1054","LN",0.410931966092086
"X1055","LN",0.410958583236441
"X1056","LN",0.410986885094415
"X1057","LN",0.410990134919082
"X1058","LN",0.410988621369365
"X1059","LN",0.411032145214985
"X1060","LN",0.41119383645747
"X1061","LN",0.411280949274472
"X1062","LN",0.411322401315512
"X1063","LN",0.411440990264978
"X1064","LN",0.411490021793287
"X1065","LN",0.411575142918826
"X1066","LN",0.41173297562568
"X1067","LN",0.411931572591834
"X1068","LN",0.411982266470896
"X1069","LN",0.411945618078155
"X1070","LN",0.411960896431415
"X1071","LN",0.41184796559846
"X1072","LN",0.41168609859892
"X1073","LN",0.411762953377842
"X1074","LN",0.41192150433638
"X1075","LN",0.412041743178559
"X1076","LN",0.412180892635417
"X1077","LN",0.41232636320434
"X1078","LN",0.412397736929685
"X1079","LN",0.412272057638472
"X1080","LN",0.412283674446245
"X1081","LN",0.412381518175651
"X1082","LN",0.412452748272839
"X1083","LN",0.412507713189595
"X1084","LN",0.412517143976374
"X1085","LN",0.412482996293242
"X1086","LN",0.412529999055916
"X1087","LN",0.412552851561266
"X1088","LN",0.412550920720027
"X1089","LN",0.412552919348007
"X1090","LN",0.412579978771617
"X1091","LN",0.41269487982122
"X1092","LN",0.412755430038888
"X1093","LN",0.412807131173502
"X1094","LN",0.412923369250861
"X1095","LN",0.412869266060719
"X1096","LN",0.412738340678633
"X1097","LN",0.412773581423634
"X1098","LN",0.412816339947354
"X1099","LN",0.412744636062882
"X1100","LN",0.412744842359166
"X1101","LN",0.412730491853195
"X1102","LN",0.412709988221429
"X1103","LN",0.412723191235582
"X1104","LN",0.412737986776006
"X1105","LN",0.412738730665761
"X1106","LN",0.412689376827263
"X1107","LN",0.412609158357416
"X1108","LN",0.412551230778345
"X1109","LN",0.412455966406764
"X1110","LN",0.412384845314301
"X1111","LN",0.412352736946567
"X1112","LN",0.412296123871084
"X1113","LN",0.412301349658996
"X1114","LN",0.412264519280554
"X1115","LN",0.412210573419084
"X1116","LN",0.412110735687428
"X1117","LN",0.412094503190682
"X1118","LN",0.4119923535482
"X1119","LN",0.411894059062888
"X1120","LN",0.41185802313285
"X1121","LN",0.411768082610675
"X1122","LN",0.411652802053904
"X1123","LN",0.411511787654273
"X1124","LN",0.411377705252552
"X1125","LN",0.411245453022319
"X1126","LN",0.411062245428399
"X1127","LN",0.410843394713231
"X1128","LN",0.410549444422354
"X1129","LN",0.410302803308348
"X1130","LN",0.410128589931497
"X1131","LN",0.409888985627411
"X1132","LN",0.409673175301092
"X1133","LN",0.409330040320163
"X1134","LN",0.408906706170006
"X1135","LN",0.408463082497727
"X1136","LN",0.408019348423575
"X1137","LN",0.40761338572129
"X1138","LN",0.407121308659436
"X1139","LN",0.406609142411489
"X1140","LN",0.406166969037056
"X1141","LN",0.405678055308358
"X1142","LN",0.405179102116779
"X1143","LN",0.404673399614579
"X1144","LN",0.404201095390646
"X1145","LN",0.403701668776385
"X1146","LN",0.403155940717105
"X1147","LN",0.402679635655048
"X1148","LN",0.402244145233905
"X1149","LN",0.401787958517723
"X1150","LN",0.401408344264781
"X1151","LN",0.401136682616664
"X1152","LN",0.400824626438937
"X1153","LN",0.40048511698484
"X1154","LN",0.400146783253359
"X1155","LN",0.399801348317459
"X1156","LN",0.3995410297586
"X1157","LN",0.399259594440013
"X1158","LN",0.398993230824007
"X1159","LN",0.398719130248778
"X1160","LN",0.398415241714615
"X1161","LN",0.398206442249532
"X1162","LN",0.398095308299034
"X1163","LN",0.397947797718743
"X1164","LN",0.397736256242925
"X1165","LN",0.397490974351622
"X1166","LN",0.397247062372522
"X1167","LN",0.396962808391992
"X1168","LN",0.396735229361588
"X1169","LN",0.396600190227656
"X1170","LN",0.396479814559641
"X1171","LN",0.396430550460492
"X1172","LN",0.396313866694495
"X1173","LN",0.39619747086563
"X1174","LN",0.396064688989191
"X1175","LN",0.395853489780628
"X1176","LN",0.395707924308871
"X1177","LN",0.395617651748839
"X1178","LN",0.395457829447304
"X1179","LN",0.39526344347567
"X1180","LN",0.395114913478857
"X1181","LN",0.394918602013982
"X1182","LN",0.394801068139757
"X1183","LN",0.394695449842998
"X1184","LN",0.394644293202732
"X1185","LN",0.394579816985182
"X1186","LN",0.394446549349075
"X1187","LN",0.394344911147325
"X1188","LN",0.394273918926223
"X1189","LN",0.394220463192406
"X1190","LN",0.394237740829909
"X1191","LN",0.394285703881406
"X1192","LN",0.394328605024877
"X1193","LN",0.394337447183103
"X1194","LN",0.394359822190892
"X1195","LN",0.394398450463307
"X1196","LN",0.39446128961591
"X1197","LN",0.3945707922475
"X1198","LN",0.394611015928435
"X1199","LN",0.394624431491899
"X1200","LN",0.394638564179011
"X1201","LN",0.394607700621763
"X1202","LN",0.394631837478845
"X1203","LN",0.394708222675483
"X1204","LN",0.394759650440242
"X1205","LN",0.394813506561995
"X1206","LN",0.394897801834298
"X1207","LN",0.394961321849741
"X1208","LN",0.395041980468145
"X1209","LN",0.395177279321154
"X1210","LN",0.39530592931526
"X1211","LN",0.395391559362124
"X1212","LN",0.395463236113283
"X1213","LN",0.395527428155197
"X1214","LN",0.395613422045745
"X1215","LN",0.395702024377565
"X1216","LN",0.395786290378283
"X1217","LN",0.395829762536256
"X1218","LN",0.395825370100811
"X1219","LN",0.395878604529663
"X1220","LN",0.3959123083843
"X1221","LN",0.395982273324706
"X1222","LN",0.396130004128812
"X1223","LN",0.396202431228434
"X1224","LN",0.396318294191248
"X1225","LN",0.396343205206828
"X1226","LN",0.396409757688488
"X1227","LN",0.396512371066855
"X1228","LN",0.396678940251403
"X1229","LN",0.396787771130353
"X1230","LN",0.396874632469861
"X1231","LN",0.39699148042608
"X1232","LN",0.39709823133695
"X1233","LN",0.397144799102017
"X1234","LN",0.397214252048193
"X1235","LN",0.397289044862825
"X1236","LN",0.397380372844689
"X1237","LN",0.397484508982317
"X1238","LN",0.397615299788643
"X1239","LN",0.397746429772906
"X1240","LN",0.397800881911087
"X1241","LN",0.397864697065742
"X1242","LN",0.397946263364203
"X1243","LN",0.397998404769524
"X1244","LN",0.39809316663453
"X1245","LN",0.398261927419511
"X1246","LN",0.398390926893518
"X1247","LN",0.398482794194957
"X1248","LN",0.398611825752015
"X1249","LN",0.398684648495987
"X1250","LN",0.398773154756252
"X1251","LN",0.398817708662784
"X1252","LN",0.39880541735221
"X1253","LN",0.398785153549899
"X1254","LN",0.398784862106727
"X1255","LN",0.398775387621921
"X1256","LN",0.398747985066132
"X1257","LN",0.39877584783125
"X1258","LN",0.398738436373358
"X1259","LN",0.398736021027346
"X1260","LN",0.398832185654025
"X1261","LN",0.398896455075729
"X1262","LN",0.398950262268477
"X1263","LN",0.398996675642684
"X1264","LN",0.399028898350536
"X1265","LN",0.399063411130148
"X1266","LN",0.399072856984576
"X1267","LN",0.399164342227395
"X1268","LN",0.39924243142078
"X1269","LN",0.399250808414792
"X1270","LN",0.399235997206587
"X1271","LN",0.399181743052839
"X1272","LN",0.399116486118499
"X1273","LN",0.399063580167569
"X1274","LN",0.398983830927181
"X1275","LN",0.398873631747138
"X1276","LN",0.398816235883144
"X1277","LN",0.398746607409418
"X1278","LN",0.398669656401465
"X1279","LN",0.398598480909483
"X1280","LN",0.398552260348494
"X1281","LN",0.398512734669546
"X1282","LN",0.398490619225325
"X1283","LN",0.398470168645775
"X1284","LN",0.398439761041451
"X1285","LN",0.398372747877325
"X1286","LN",0.398257385498877
"X1287","LN",0.398172537322848
"X1288","LN",0.398048685027268
"X1289","LN",0.397921924745639
"X1290","LN",0.397864331363517
"X1291","LN",0.397780521203547
"X1292","LN",0.397753039162745
"X1293","LN",0.397713552844533
"X1294","LN",0.397685261226542
"X1295","LN",0.397576004096716
"X1296","LN",0.397542883576563
"X1297","LN",0.397524765273701
"X1298","LN",0.397463034577435
"X1299","LN",0.39737617694538
"X1300","LN",0.397321275759461
"X1301","LN",0.397246514391554
"X1302","LN",0.397197860680736
"X1303","LN",0.397175560629986
"X1304","LN",0.397125364921971
"X1305","LN",0.39705161812358
"X1306","LN",0.396920891355984
"X1307","LN",0.3968338741364
"X1308","LN",0.396660112855243
"X1309","LN",0.396471154182031
"X1310","LN",0.396360469380921
"X1311","LN",0.396208185290434
"X1312","LN",0.396098412769025
"X1313","LN",0.395964404531663
"X1314","LN",0.395807135282565
"X1315","LN",0.395659529674577
"X1316","LN",0.395496073633235
"X1317","LN",0.395341840452452
"X1318","LN",0.395182110515922
"X1319","LN",0.395035348835373
"X1320","LN",0.394887582828566
"X1321","LN",0.394704763572174
"X1322","LN",0.394527647652424
"X1323","LN",0.394320837553829
"X1324","LN",0.394058889258575
"X1325","LN",0.39381734038503
"X1326","LN",0.393575163220316
"X1327","LN",0.393325999355204
"X1328","LN",0.393009456543029
"X1329","LN",0.392749448081506
"X1330","LN",0.392581480871217
"X1331","LN",0.392340211057351
"X1332","LN",0.392111712998601
"X1333","LN",0.391897978004214
"X1334","LN",0.39164089711527
"X1335","LN",0.391407795121087
"X1336","LN",0.391163613908403
"X1337","LN",0.390977769313059
"X1338","LN",0.390772499532871
"X1339","LN",0.390504692684644
"X1340","LN",0.390271016185444
"X1341","LN",0.390017040515021
"X1342","LN",0.38981923822481
"X1343","LN",0.389633678608628
"X1344","LN",0.389473138270126
"X1345","LN",0.389382851055314
"X1346","LN",0.389231268094711
"X1347","LN",0.389036777917872
"X1348","LN",0.388858719580439
"X1349","LN",0.388720649928418
"X1350","LN",0.388591534725404
"X1351","LN",0.38849796414057
"X1352","LN",0.388392490333647
"X1353","LN",0.388300250705979
"X1354","LN",0.38821280430823
"X1355","LN",0.388098482480543
"X1356","LN",0.38804882930284
"X1357","LN",0.388028361706942
"X1358","LN",0.38796967783297
"X1359","LN",0.387932259816434
"X1360","LN",0.38800546259334
"X1361","LN",0.38807084984462
"X1362","LN",0.388171887471528
"X1363","LN",0.388297251411593
"X1364","LN",0.38843396429841
"X1365","LN",0.388605174612061
"X1366","LN",0.388816648932528
"X1367","LN",0.389029482735285
"X1368","LN",0.389277955119854
"X1369","LN",0.389562743712144
"X1370","LN",0.389873270753627
"X1371","LN",0.390289013050926
"X1372","LN",0.390844922472338
"X1373","LN",0.391432827386114
"X1374","LN",0.392175619381607
"X1375","LN",0.392960459538705
"X1376","LN",0.393835850286051
"X1377","LN",0.39510254047837
"X1378","LN",0.396608371720101
"X1379","LN",0.397947027396073
"X1380","LN",0.396856599172223
"X1381","LN",0.395694129726709
"X1382","LN",0.394138191714229
"X1383","LN",0.392930280499391
"X1384","LN",0.394435874627895
"X1385","LN",0.39644794920413
"X1386","LN",0.398253546567436
"X1387","LN",0.399876542392412
"X1388","LN",0.401554507403777
"X1389","LN",0.403100789904595
"X1390","LN",0.404711435776897
"X1391","LN",0.406188718586975
"X1392","LN",0.407711029553044
"X1393","LN",0.40919327503684
"X1394","LN",0.410767212109198
"X1395","LN",0.412303950213083
"X1396","LN",0.41396949905952
"X1397","LN",0.415590619516736
"X1398","LN",0.41722239041232
"X1399","LN",0.418964721257461
"X1400","LN",0.420639612673282
"X1401","LN",0.422234081267382
"X1402","LN",0.423839009791062
"X1403","LN",0.425374307070664
"X1404","LN",0.426875569519814
"X1405","LN",0.428291418293452
"X1406","LN",0.429653905822687
"X1407","LN",0.430869236540464
"X1408","LN",0.432013694110328
"X1409","LN",0.432985558668752
"X1410","LN",0.433899271288221
"X1411","LN",0.43464407882185
"X1412","LN",0.435280597774929
"X1413","LN",0.435832719408669
"X1414","LN",0.436320692487777
"X1415","LN",0.436679159389602
"X1416","LN",0.436911589749034
"X1417","LN",0.437106334493355
"X1418","LN",0.437176307152693
"X1419","LN",0.437230546518309
"X1420","LN",0.43727626330927
"X1421","LN",0.437292723604175
"X1422","LN",0.437200550513651
"X1423","LN",0.437067754624684
"X1424","LN",0.436924250976635
"X1425","LN",0.436743301233647
"X1426","LN",0.43652246956048
"X1427","LN",0.436275145808501
"X1428","LN",0.435971548181496
"X1429","LN",0.435585531179858
"X1430","LN",0.435186997378347
"X1431","LN",0.434716658280567
"X1432","LN",0.434231534625491
"X1433","LN",0.433665547419156
"X1434","LN",0.432936277396151
"X1435","LN",0.432023610910949
"X1436","LN",0.4307223398243
"X1437","LN",0.430926799553303
"X1438","LN",0.432188246591932
"X1439","LN",0.433299163249305
"X1440","LN",0.434497630526011
"X1441","LN",0.435523488053307
"X1442","LN",0.436590024178813
"X1443","LN",0.437531541542703
"X1444","LN",0.438489277271773
"X1445","LN",0.43936946181833
"X1446","LN",0.440264886249445
"X1447","LN",0.440117902780036
"X1448","LN",0.439028629227702
"X1449","LN",0.438205888615025
"X1450","LN",0.437524130697628
"X1451","LN",0.43692663526715
"X1452","LN",0.436446564443672
"X1453","LN",0.43596050293585
"X1454","LN",0.435473641976816
"X1455","LN",0.435067853959498
"X1456","LN",0.434725917284327
"X1457","LN",0.434388646563449
"X1458","LN",0.434079070371148
"X1459","LN",0.433751985379564
"X1460","LN",0.43342522767105
"X1461","LN",0.43311646938418
"X1462","LN",0.432832489751251
"X1463","LN",0.4325707189446
"X1464","LN",0.432280636901074
"X1465","LN",0.432032581585781
"X1466","LN",0.431716817828218
"X1467","LN",0.431456818341936
"X1468","LN",0.43122725082628
"X1469","LN",0.430955507171984
"X1470","LN",0.430693151532762
"X1471","LN",0.430401836453939
"X1472","LN",0.4300639693662
"X1473","LN",0.429736115040518
"X1474","LN",0.429355291044534
"X1475","LN",0.429079850752906
"X1476","LN",0.428754811824951
"X1477","LN",0.428427414889961
"X1478","LN",0.428079297935429
"X1479","LN",0.427687365427497
"X1480","LN",0.427293923701967
"X1481","LN",0.426902573260534
"X1482","LN",0.426542877190761
"X1483","LN",0.426130293458655
"X1484","LN",0.425748620931876
"X1485","LN",0.425359842460503
"X1486","LN",0.424980339170565
"X1487","LN",0.424582886706431
"X1488","LN",0.42418137303586
"X1489","LN",0.423738649696894
"X1490","LN",0.423316739679779
"X1491","LN",0.422904419545799
"X1492","LN",0.422462532655575
"X1493","LN",0.422047761494517
"X1494","LN",0.421604113109823
"X1495","LN",0.421115517461579
"X1496","LN",0.420670729993979
"X1497","LN",0.420211149658439
"X1498","LN",0.419752675121621
"X1499","LN",0.419274381764128
"X1500","LN",0.418823540305834
"X1501","LN",0.418417546018568
"X1502","LN",0.417952712436937
"X1503","LN",0.417461975393175
"X1504","LN",0.416985643920173
"X1505","LN",0.416474201688171
"X1506","LN",0.415988056471483
"X1507","LN",0.415542255158894
"X1508","LN",0.415069888104751
"X1509","LN",0.414607475283723
"X1510","LN",0.414130435860675
"X1511","LN",0.413627654577379
"X1512","LN",0.413160646836649
"X1513","LN",0.412668688953029
"X1514","LN",0.412166073962546
"X1515","LN",0.411636777894456
"X1516","LN",0.411151576004745
"X1517","LN",0.410672593057177
"X1518","LN",0.40932444181635
"X1519","LN",0.409707439452613
"X1520","LN",0.409216528544096
"X1521","LN",0.408712914347283
"X1522","LN",0.408184633576272
"X1523","LN",0.407685364856448
"X1524","LN",0.407143966868193
"X1525","LN",0.406630436651203
"X1526","LN",0.406143176275997
"X1527","LN",0.405651658135743
"X1528","LN",0.405155404799633
"X1529","LN",0.404642748997938
"X1530","LN",0.404121551898447
"X1531","LN",0.40361226794089
"X1532","LN",0.403124447198173
"X1533","LN",0.402648285430758
"X1534","LN",0.402195104924851
"X1535","LN",0.401765808810389
"X1536","LN",0.40131367504066
"X1537","LN",0.40088040368965
"X1538","LN",0.400469889840444
"X1539","LN",0.400016617940525
"X1540","LN",0.399564777092952
"X1541","LN",0.399106398967815
"X1542","LN",0.39860082257308
"X1543","LN",0.398066732024642
"X1544","LN",0.397568334750865
"X1545","LN",0.397105654254676
"X1546","LN",0.396617314545168
"X1547","LN",0.396139863270213
"X1548","LN",0.395690389504419
"X1549","LN",0.395232123177724
"X1550","LN",0.394782709914169
"X1551","LN",0.394364338098563
"X1552","LN",0.393963780954184
"X1553","LN",0.393541088079514
"X1554","LN",0.393144540797107
"X1555","LN",0.392814142093291
"X1556","LN",0.392394827165259
"X1557","LN",0.391975900379246
"X1558","LN",0.391545065084817
"X1559","LN",0.391075991607796
"X1560","LN",0.390676211152495
"X1561","LN",0.390237005622494
"X1562","LN",0.389857754192076
"X1563","LN",0.389490302042599
"X1564","LN",0.389149109468258
"X1565","LN",0.388799232756358
"X1566","LN",0.388500047343532
"X1567","LN",0.388200165716473
"X1568","LN",0.387888524380903
"X1569","LN",0.387606797933758
"X1570","LN",0.387327450754627
"X1571","LN",0.387026388058456
"X1572","LN",0.386720910721037
"X1573","LN",0.386433825118879
"X1574","LN",0.386102872670265
"X1575","LN",0.385767309697168
"X1576","LN",0.385447630554292
"X1577","LN",0.385077384826202
"X1578","LN",0.384729907862386
"X1579","LN",0.384468633636114
"X1580","LN",0.384198322621532
"X1581","LN",0.383963927749112
"X1582","LN",0.383747310369701
"X1583","LN",0.383545924245686
"X1584","LN",0.383304493685303
"X1585","LN",0.383091495535574
"X1586","LN",0.382912100816285
"X1587","LN",0.382720498509695
"X1588","LN",0.382505679203408
"X1589","LN",0.382302631226431
"X1590","LN",0.38208340950819
"X1591","LN",0.381862308871381
"X1592","LN",0.381705296283059
"X1593","LN",0.381536098324119
"X1594","LN",0.381348395912578
"X1595","LN",0.381172293948996
"X1596","LN",0.380949740422062
"X1597","LN",0.380808234113226
"X1598","LN",0.380705620417519
"X1599","LN",0.380613466403535
"X1600","LN",0.380565686484719
"X1601","LN",0.380429038990096
"X1602","LN",0.380295828181938
"X1603","LN",0.380180787694957
"X1604","LN",0.380015755936219
"X1605","LN",0.379876855479698
"X1606","LN",0.379774762494664
"X1607","LN",0.379614022154855
"X1608","LN",0.379424491211904
"X1609","LN",0.379256001027243
"X1610","LN",0.379054780521958
"X1611","LN",0.378949338139377
"X1612","LN",0.378912538162562
"X1613","LN",0.378835284274564
"X1614","LN",0.378826064748218
"X1615","LN",0.378789580554183
"X1616","LN",0.378673005008608
"X1617","LN",0.378635714555296
"X1618","LN",0.378586748583638
"X1619","LN",0.378518116480219
"X1620","LN",0.378454241015094
"X1621","LN",0.378371700208735
"X1622","LN",0.378254389493377
"X1623","LN",0.378174343732039
"X1624","LN",0.378134461954018
"X1625","LN",0.37805827590221
"X1626","LN",0.377945652803078
"X1627","LN",0.377880861646867
"X1628","LN",0.377800096468796
"X1629","LN",0.377789592513709
"X1630","LN",0.3778165999695
"X1631","LN",0.377820073824331
"X1632","LN",0.37782512799618
"X1633","LN",0.377880413739724
"X1634","LN",0.377930991997558
"X1635","LN",0.378017197031827
"X1636","LN",0.378096587271876
"X1637","LN",0.378134833250817
"X1638","LN",0.378182371017592
"X1639","LN",0.378199974840054
"X1640","LN",0.37823210836786
"X1641","LN",0.378198737707907
"X1642","LN",0.378107289857985
"X1643","LN",0.378019386880511
"X1644","LN",0.377915974862469
"X1645","LN",0.377802464741621
"X1646","LN",0.37776798536326
"X1647","LN",0.377768320522012
"X1648","LN",0.377714512709964
"X1649","LN",0.377744844717885
"X1650","LN",0.377754256291663
"X1651","LN",0.3777722064833
"X1652","LN",0.377799914428366
"X1653","LN",0.3778499614334
"X1654","LN",0.377860006613544
"X1655","LN",0.377840181176424
"X1656","LN",0.377780240103497
"X1657","LN",0.377703916425044
"X1658","LN",0.37761771405232
"X1659","LN",0.37755088197156
"X1660","LN",0.377399675935334
"X1661","LN",0.377232851818155
"X1662","LN",0.377084655201839
"X1663","LN",0.37689298858989
"X1664","LN",0.376722604416616
"X1665","LN",0.376660806997843
"X1666","LN",0.376537429336641
"X1667","LN",0.376423657129973
"X1668","LN",0.376299451721921
"X1669","LN",0.376158563730398
"X1670","LN",0.376020455493025
"X1671","LN",0.375814033190018
"X1672","LN",0.375680605858709
"X1673","LN",0.375467028535649
"X1674","LN",0.37522901643452
"X1675","LN",0.374964763391103
"X1676","LN",0.374563566598707
"X1677","LN",0.374150102660705
"X1678","LN",0.37375643520881
"X1679","LN",0.373214677515332
"X1680","LN",0.37274699092321
"X1681","LN",0.372271691030728
"X1682","LN",0.371841622976779
"X1683","LN",0.371407663046879
"X1684","LN",0.371102960489682
"X1685","LN",0.370875491816914
"X1686","LN",0.370629570421363
"X1687","LN",0.370504609431638
"X1688","LN",0.370381091247077
"X1689","LN",0.370333325625347
"X1690","LN",0.370209719535379
"X1691","LN",0.370096136079201
"X1692","LN",0.369984157008724
"X1693","LN",0.369788844297389
"X1694","LN",0.369681697368032
"X1695","LN",0.369693476784903
"X1696","LN",0.369694755321529
"X1697","LN",0.369752980481638
"X1698","LN",0.369735295047283
"X1699","LN",0.369771195010484
"X1700","LN",0.36983678450201
"X1701","LN",0.369958038018056
"X1702","LN",0.37014806395963
"X1703","LN",0.370432638450378
"X1704","LN",0.370678164279684
"X1705","LN",0.370981815154112
"X1706","LN",0.371242005548991
"X1707","LN",0.371463664296549
"X1708","LN",0.371693015899263
"X1709","LN",0.371927904907061
"X1710","LN",0.372132658415307
"X1711","LN",0.372410258008271
"X1712","LN",0.372590485649543
"X1713","LN",0.372728997788778
"X1714","LN",0.372824720021758
"X1715","LN",0.372785142135503
"X1716","LN",0.372870051480835
"X1717","LN",0.373003674163348
"X1718","LN",0.373110071707987
"X1719","LN",0.373244471576952
"X1720","LN",0.373369518777103
"X1721","LN",0.373493314044856
"X1722","LN",0.373616002834411
"X1723","LN",0.37373081401305
"X1724","LN",0.373909036765046
"X1725","LN",0.374110269177252
"X1726","LN",0.374310491757657
"X1727","LN",0.374610829284593
"X1728","LN",0.374806644945013
"X1729","LN",0.374957262432978
"X1730","LN",0.375156669774669
"X1731","LN",0.375342328773073
"X1732","LN",0.375532783646856
"X1733","LN",0.37571926376251
"X1734","LN",0.375975917698268
"X1735","LN",0.376292068976463
"X1736","LN",0.376616327278054
"X1737","LN",0.376999622959098
"X1738","LN",0.37733840234788
"X1739","LN",0.377670226579665
"X1740","LN",0.378100374756853
"X1741","LN",0.378591049767425
"X1742","LN",0.379128919263982
"X1743","LN",0.379774732965852
"X1744","LN",0.38031389825081
"X1745","LN",0.380861383528413
"X1746","LN",0.381382510224593
"X1747","LN",0.381850781243033
"X1748","LN",0.382345250663717
"X1749","LN",0.382831427132883
"X1750","LN",0.383267648999878
"X1751","LN",0.383635494998806
"X1752","LN",0.384060536633205
"X1753","LN",0.384472357363792
"X1754","LN",0.384847797803654
"X1755","LN",0.385283434870328
"X1756","LN",0.385666179006107
"X1757","LN",0.385956412335952
"X1758","LN",0.386395849659376
"X1759","LN",0.386759970951195
"X1760","LN",0.387119273741396
"X1761","LN",0.387547460037852
"X1762","LN",0.387987510884776
"X1763","LN",0.388517505217456
"X1764","LN",0.389035212934823
"X1765","LN",0.389509789306021
"X1766","LN",0.390007479489086
"X1767","LN",0.390559443877172
"X1768","LN",0.391108643994616
"X1769","LN",0.391674051306717
"X1770","LN",0.392152383873511
"X1771","LN",0.392507677411999
"X1772","LN",0.392941668772563
"X1773","LN",0.393363585579512
