"PLOT.ID","rows","ranges","Block","Rep","Group","Trt","year","genotype","note","Calibration","ASD","leaf_length","leaf_width","ear_height","flag_leaf","plant_height"
"2006","6","1","2","1","Inbred","LN","2022","BGEM-0221-S","BGEM_Short_early","0","2",70.0250000000293,8.72500000000278,50.9999999999659,142.500000000392,185.250000000387
"2022","22","1","2","1","Inbred","LN","2022","BGEM-0222-S","BGEM_Short_early","0","2",65.7500000000293,10.1000000000028,72.9999999999659,153.750000000392,194.500000000387
"2142","42","3","2","1","Inbred","LN","2022","BGEM-0223-N","BGEM_Tall_late","0","1",68.7307154050385,8.6758703242513,67.8383843604146,139.203690121999,176.645142789194
"2270","20","6","2","1","Inbred","LN","2022","BGEM-0224-N","BGEM_Short_late","0","2",66.7500000000293,7.70000000000278,63.4999999999659,124.500000000392,161.500000000387
"2224","24","5","2","1","Inbred","LN","2022","BGEM-0225-N","BGEM_Short_late","0","1",66.0000000000293,7.32500000000278,65.7499999999659,139.750000000392,183.500000000387
"2225","25","5","2","1","Inbred","LN","2022","BGEM-0226-S","BGEM_Short_late","0","1",66.8500000000293,8.12500000000278,53.2499999999659,131.750000000392,167.000000000387
"2121","21","3","2","1","Inbred","LN","2022","BGEM-0227-N","BGEM_Short_early","0","2",71.1250000000293,8.27500000000278,68.9999999999659,131.500000000392,173.000000000387
"2171","21","4","2","1","Inbred","LN","2022","BGEM-0228-N","BGEM_Short_late","0","2",65.9000000000293,6.85000000000278,70.4999999999659,153.250000000392,183.750000000387
"2124","24","3","2","1","Inbred","LN","2022","BGEM-0229-N","BGEM_Short_early","0","2",67.5750000000293,6.42500000000278,61.9999999999659,140.750000000392,171.250000000387
"2205","5","5","2","1","Inbred","LN","2022","BGEM-0230-N","BGEM_Short_late","0","2",63.9250000000293,6.12500000000278,43.4999999999659,124.500000000392,161.500000000387
"2038","38","1","2","1","Inbred","LN","2022","BGEM-0231-N","BGEM_Tall_late","0","1",81.5750000000292,6.50000000000278,69.9999999999659,159.750000000392,195.250000000387
"2140","40","3","2","1","Inbred","LN","2022","BGEM-0233-S","BGEM_Tall_late","0","2",75.4000000000293,7.22500000000278,86.9999999999659,188.250000000392,230.000000000387
"2081","31","2","2","1","Inbred","LN","2022","BGEM-0235-N","BGEM_Tall_late","0","1",66.8250000000292,7.37500000000278,71.4999999999659,160.250000000392,196.750000000387
"2190","40","4","2","1","Inbred","LN","2022","BGEM-0236-S","BGEM_Tall_early","0","1",68.0500000000293,7.97500000000278,82.4999999999659,151.250000000392,188.000000000387
"2034","34","1","2","1","Inbred","LN","2022","BGEM-0237-N","BGEM_Tall_late","0","2",67.8750000000293,7.12500000000278,90.2499999999659,166.000000000392,202.250000000387
"2145","45","3","2","1","Inbred","LN","2022","BGEM-0238-N","BGEM_Tall_late","0","1",73.6500000000293,9.30000000000278,88.2499999999659,152.250000000392,194.750000000387
"2046","46","1","2","1","Inbred","LN","2022","BGEM-0239-N","BGEM_Tall_late","1","1.5",66.6750000000293,8.27500000000278,75.7499999999659,175.250000000392,211.250000000387
"2148","48","3","2","1","Inbred","LN","2022","BGEM-0240-N","BGEM_Tall_late","0","1",66.2500000000293,7.42500000000278,55.9999999999659,132.250000000392,166.500000000387
"2163","13","4","2","1","Inbred","LN","2022","BGEM-0242-N","BGEM_Short_late","0","1",61.8750000000293,6.90000000000278,50.4999999999659,123.500000000392,161.750000000387
"2240","40","5","2","1","Inbred","LN","2022","BGEM-0243-S","BGEM_Tall_early","0","2",65.9500000000292,8.40000000000278,69.7499999999659,158.250000000392,194.500000000387
"2010","10","1","2","1","Inbred","LN","2022","BGEM-0244-S","BGEM_Short_early","0","1",67.9750000000293,9.15000000000278,65.7499999999659,152.500000000392,192.250000000387
"2027","27","1","2","1","Inbred","LN","2022","BGEM-0245-S","BGEM_Tall_late","0","2",72.8750000000293,9.25000000000278,65.2499999999659,166.000000000392,206.250000000387
"2175","25","4","2","1","Inbred","LN","2022","BGEM-0246-N","BGEM_Short_late","0","2",63.7000000000293,6.15000000000278,51.9999999999659,144.250000000392,180.000000000387
"2304","4","7","2","1","Inbred","LN","2022","BGEM-0247-N","BGEM_Short_late","0","2",66.1250000000293,5.32500000000278,52.2499999999659,113.500000000392,145.750000000387
"2344","44","7","2","1","Inbred","LN","2022","BGEM-0248-N","BGEM_Tall_early","0","2",69.4750000000293,8.37500000000278,85.4999999999659,179.500000000392,230.500000000387
"2164","14","4","2","1","Inbred","LN","2022","BGEM-0249-N","BGEM_Short_late","0","2",62.0250000000293,5.82500000000278,63.9999999999659,144.750000000392,173.500000000387
"2083","33","2","2","1","Inbred","LN","2022","BGEM-0250-S","BGEM_Tall_late","0","1",81.1750000000292,8.10000000000278,86.4999999999659,186.500000000392,221.250000000387
"2336","36","7","2","1","Inbred","LN","2022","BGEM-0251-S","BGEM_Tall_early","0","2",75.1500000000293,7.90000000000278,66.7499999999659,159.250000000392,201.250000000387
"2095","45","2","2","1","Inbred","LN","2022","BGEM-0252-S","BGEM_Tall_late","0","1",76.2250000000292,8.82500000000278,80.7499999999659,178.750000000392,222.750000000387
"2113","13","3","2","1","Inbred","LN","2022","BGEM-0253-N","BGEM_Short_early","0","2",68.2750000000293,7.25000000000278,61.2499999999659,139.750000000392,174.000000000387
"2341","41","7","2","1","Inbred","LN","2022","BGEM-0254-S","BGEM_Tall_early","0","2",68.8750000000293,8.12500000000278,67.2499999999659,164.750000000392,193.750000000387
"2054","4","2","2","1","Inbred","LN","2022","BGEM-0255-S","BGEM_Short_early","0","2",67.0000000000293,8.62500000000278,79.7499999999659,153.500000000392,188.000000000387
"2275","25","6","2","1","Inbred","LN","2022","BGEM-0256-N","BGEM_Short_late","0","2",64.3807154050385,7.0258703242513,66.3383843604146,154.703690121999,193.645142789194
"2146","46","3","2","1","Inbred","LN","2022","BGEM-0257-S","BGEM_Tall_late","0","1",68.9500000000293,8.12500000000278,64.749999999966,151.750000000392,166.500000000387
"2293","43","6","2","1","Inbred","LN","2022","BGEM-0258-S","BGEM_Tall_early","0","1",61.6250000000293,8.70000000000278,54.9999999999659,129.500000000392,156.750000000387
"2174","24","4","2","1","Inbred","LN","2022","BGEM-0259-N","BGEM_Short_late","0","2",70.2750000000293,6.35000000000278,69.9999999999659,167.250000000392,201.250000000387
"2274","24","6","2","1","Inbred","LN","2022","BGEM-0260-N","BGEM_Short_late","0","2",71.9250000000293,7.05000000000278,51.7499999999659,146.750000000392,187.500000000387
"2279","29","6","2","1","Inbred","LN","2022","BGEM-0261-S","BGEM_Tall_early","0","2",64.8250000000292,8.02500000000278,48.4999999999659,120.500000000392,154.750000000387
"2166","16","4","2","1","Inbred","LN","2022","BGEM-0262-S","BGEM_Short_late","0","2",68.6000000000293,6.95000000000278,85.7499999999659,162.250000000392,199.500000000387
"2288","38","6","2","1","Inbred","LN","2022","BGEM-0263-S","BGEM_Tall_early","0","1",66.0000000000293,8.25000000000278,87.7499999999659,170.000000000392,210.750000000387
"2129","29","3","2","1","Inbred","LN","2022","BGEM-0264-S","BGEM_Tall_late","0","2",71.0500000000293,6.17500000000278,68.9999999999659,162.250000000392,180.250000000387
"2055","5","2","2","1","Inbred","LN","2022","BGEM-0266-S","BGEM_Short_early","0","2",69.5750000000292,7.45000000000278,55.2499999999659,116.000000000392,151.750000000387
"2167","17","4","2","1","Inbred","LN","2022","BGEM-0268-S","BGEM_Short_late","0","2",71.5807154050385,8.3758703242513,81.3383843604147,175.703690121999,219.145142789194
"2209","9","5","2","1","Inbred","LN","2022","BGEM-0269-S","BGEM_Short_late","0","1",NA,NA,NA,NA,NA
"2271","21","6","2","1","Inbred","LN","2022","BGEM-0270-S","BGEM_Short_late","0","2",75.0500000000293,7.30000000000278,71.7499999999659,162.000000000392,201.500000000387
"2282","32","6","2","1","Inbred","LN","2022","BGEM-0272-S","BGEM_Tall_early",NA,NA,65.4250000000293,8.87500000000278,62.7499999999659,153.250000000392,192.500000000387
"2118","18","3","2","1","Inbred","LN","2022","BGEM-0276-S","BGEM_Short_early","0","2",70.0250000000293,7.70000000000278,94.4999999999659,175.750000000392,218.250000000387
"2185","35","4","2","1","Inbred","LN","2022","BGEM-0277-S","BGEM_Tall_late","0","1",76.5000000000292,8.40000000000278,59.4999999999659,127.750000000392,165.000000000387
"2280","30","6","2","1","Inbred","LN","2022","BGEM-0278-S","BGEM_Tall_early",NA,NA,70.5750000000292,9.57500000000278,70.7499999999659,157.750000000392,195.750000000387
"2272","22","6","2","1","Inbred","LN","2022","BGEM-0279-S","BGEM_Short_late","0","2",63.2750000000293,7.87500000000278,61.4999999999659,143.750000000392,179.000000000387
"2200","50","4","2","1","Inbred","LN","2022","BGEM-0280-S","BGEM_Tall_early","0","1",75.6500000000293,10.1000000000028,73.2499999999659,153.250000000392,195.250000000387
"2201","1","5","2","1","Inbred","LN","2022","BGEM-0281-N","BGEM_Short_late","0","1",64.4807154050385,6.67587032425131,95.8383843604147,192.703690121999,223.645142789194
"2157","7","4","2","1","Inbred","LN","2022","BGEM-0282-N","BGEM_Short_early","0","1",70.4000000000293,6.77500000000278,104.499999999966,176.500000000392,214.750000000387
"2244","44","5","2","1","Inbred","LN","2022","BGEM-0283-N","BGEM_Tall_early","0","1",64.6000000000293,6.80000000000278,71.4999999999659,150.500000000392,184.500000000387
"2176","26","4","2","1","Inbred","LN","2022","BGEM-0284-N","BGEM_Tall_late","0","2",73.3500000000293,7.15000000000278,69.4999999999659,163.500000000392,202.000000000387
"2319","19","7","2","1","Inbred","LN","2022","BGEM-0285-N","BGEM_Short_late","0","1",69.0250000000293,6.17500000000278,79.7499999999659,156.000000000392,192.500000000387
"2116","16","3","2","1","Inbred","LN","2022","BGEM-0286-N","BGEM_Short_early","0","2",67.0500000000293,6.92500000000278,72.2499999999659,160.000000000392,201.500000000387
"2305","5","7","2","1","Inbred","LN","2022","BGEM-0287-N","BGEM_Short_late","0","2",61.1000000000293,6.02500000000278,59.9999999999659,130.000000000392,161.500000000387
"2217","17","5","2","1","Inbred","LN","2022","BGEM-0288-S","BGEM_Short_late","0","1",74.7250000000293,8.87500000000278,88.4999999999659,172.250000000392,214.500000000387
"2263","13","6","2","1","Inbred","LN","2022","BGEM-0289-N","BGEM_Short_late","0","1",58.9250000000292,5.75000000000278,61.4999999999659,154.750000000392,184.750000000387
"2048","48","1","2","1","Inbred","LN","2022","BGEM-0290-N","BGEM_Tall_late","0","1",67.0250000000293,7.50000000000278,94.2499999999659,183.250000000392,223.500000000387
"2261","11","6","2","1","Inbred","LN","2022","BGEM-0291-N","BGEM_Short_late","0","1",71.0250000000293,7.25000000000278,61.4999999999659,155.000000000392,192.250000000387
"2028","28","1","2","1","Inbred","LN","2022","BGEM-0292-S","BGEM_Tall_late","0","2",71.3000000000293,7.10000000000278,59.7499999999659,159.250000000392,193.750000000387
"2097","47","2","2","1","Inbred","LN","2022","BGEM-0293-N","BGEM_Tall_late","0","1",65.9750000000293,7.30000000000278,75.4999999999659,161.250000000392,190.000000000387
"2087","37","2","2","1","Inbred","LN","2022","BGEM-0294-N","BGEM_Tall_late","0","1",69.3000000000293,7.37500000000278,59.9999999999659,153.250000000392,186.750000000387
"2226","26","5","2","1","Inbred","LN","2022","BGEM-0295-S","BGEM_Tall_early","0","1",72.5500000000293,7.95000000000278,69.7499999999659,168.500000000392,217.750000000387
"2262","12","6","2","1","Inbred","LN","2022","BGEM-0296-S","BGEM_Short_late","0","1",65.6750000000293,8.57500000000278,50.7499999999659,131.750000000392,169.500000000387
"2310","10","7","2","1","Inbred","LN","2022","BGEM-0297-N","BGEM_Short_late","0","2",72.0750000000293,8.37500000000278,74.749999999966,157.000000000392,193.500000000387
"2056","6","2","2","1","Inbred","LN","2022","BGEM-0298-S","BGEM_Short_early","0","2",67.5807154050385,8.57587032425131,57.8383843604147,138.203690121999,170.145142789194
"2232","32","5","2","1","Inbred","LN","2022","BGEM-0299-N","BGEM_Tall_early","0","1",58.6000000000292,6.17500000000278,57.2499999999659,135.250000000392,156.500000000387
"2230","30","5","2","1","Inbred","LN","2022","BGEM-0300-S","BGEM_Tall_early","0","1",70.9500000000292,8.85000000000278,76.9999999999659,165.000000000392,206.750000000387
"2329","29","7","2","1","Inbred","LN","2022","BGEM-0301-S","BGEM_Tall_early","0","1",72.8307154050385,6.8758703242513,89.3383843604147,164.703690121999,203.645142789194
"2233","33","5","2","1","Inbred","LN","2022","BGEM-0302-S","BGEM_Tall_early","0","1",73.4000000000293,6.97500000000278,42.7499999999659,132.500000000392,176.250000000387
"2269","19","6","2","1","Inbred","LN","2022","BGEM-0303-N","BGEM_Short_late","0","1",60.1000000000293,5.97500000000278,64.9999999999659,152.750000000392,190.750000000387
"2242","42","5","2","1","Inbred","LN","2022","BGEM-0304-N","BGEM_Tall_early","0","1",74.8500000000293,7.42500000000278,85.9999999999659,169.250000000392,212.250000000387
"2213","13","5","2","1","Inbred","LN","2022","BGEM-0305-S","BGEM_Short_late","0","1",65.1750000000293,5.00000000000278,50.2499999999659,124.250000000392,162.750000000387
"2207","7","5","2","1","Inbred","LN","2022","BGEM-0306-S","BGEM_Short_late","0","1",60.3000000000293,9.27500000000278,67.4999999999659,156.250000000392,184.250000000387
"2094","44","2","2","1","Inbred","LN","2022","BGEM-0307-S","BGEM_Tall_late","0","1",70.4000000000293,9.05000000000278,75.4999999999659,163.750000000392,212.500000000387
"2037","37","1","2","1","Inbred","LN","2022","BGEM-0308-S","BGEM_Tall_late","0","2",71.1500000000293,8.62500000000278,57.9999999999659,151.750000000392,188.000000000387
"2130","30","3","2","1","Inbred","LN","2022","BGEM-0309-S","BGEM_Tall_late","0","2",67.5000000000293,7.40000000000278,66.9999999999659,180.750000000392,227.000000000387
"2119","19","3","2","1","Inbred","LN","2022","BGEM-0310-S","BGEM_Short_early","0","2",73.1000000000293,7.55000000000278,63.4999999999659,152.500000000392,192.750000000387
"2300","50","6","2","1","Inbred","LN","2022","BGEM-0311-N","BGEM_Tall_early","0","1",67.8750000000293,6.50000000000278,69.9999999999659,174.000000000392,219.750000000387
"2026","26","1","2","1","Inbred","LN","2022","BGEM-0312-S","BGEM_Tall_late","0","2",65.7000000000293,6.60000000000278,73.4999999999659,164.250000000392,212.250000000387
"2276","26","6","2","1","Inbred","LN","2022","BGEM-0313-S","BGEM_Tall_early","0","2",69.9250000000293,8.75000000000278,72.4999999999659,167.000000000392,208.250000000387
"2051","1","2","2","1","Inbred","LN","2022","BGEM-0314-S","BGEM_Short_early","0","2",71.4500000000293,9.22500000000278,49.4999999999659,138.000000000392,178.000000000387
"2295","45","6","2","1","Inbred","LN","2022","BGEM-0315-S","BGEM_Tall_early","0","2",59.0750000000292,7.25000000000278,51.4999999999659,145.250000000392,181.250000000387
"2321","21","7","2","1","Inbred","LN","2022","BGEM-0316-S","BGEM_Short_late","0","1",73.0500000000293,7.05000000000278,54.9999999999659,150.500000000392,195.500000000387
"2334","34","7","2","1","Inbred","LN","2022","BGEM-0317-S","BGEM_Tall_early","0","1",69.4000000000293,8.92500000000278,68.7499999999659,143.500000000392,183.500000000387
"2001","1","1","2","1","Inbred","LN","2022","BGEM-0318-S","BGEM_Short_early","0","1",70.4307154050385,7.07587032425131,54.3383843604147,165.703690121999,212.645142789194
"2125","25","3","2","1","Inbred","LN","2022","BGEM-0319-S","BGEM_Short_early","0","2",73.2250000000293,6.15000000000278,78.7499999999659,157.750000000392,194.000000000387
"2067","17","2","2","1","Inbred","LN","2022","BGEM-0320-N","BGEM_Short_early","0","2",61.8000000000293,7.55000000000278,54.9999999999659,139.000000000392,177.500000000387
"2002","2","1","2","1","Inbred","LN","2022","BGEM-0321-S","BGEM_Short_early","0","1",67.0500000000293,7.72500000000278,50.4999999999659,133.000000000392,170.000000000387
"2313","13","7","2","1","Inbred","LN","2022","BGEM-0322-S","BGEM_Short_late","0","2",70.8500000000293,8.07500000000278,57.2499999999659,150.000000000392,191.000000000387
"2255","5","6","2","1","Inbred","LN","2022","BGEM-0323-S","BGEM_Short_late","0","1",63.3000000000293,6.72500000000278,47.9999999999659,142.750000000392,184.500000000387
"2137","37","3","2","1","Inbred","LN","2022","BGEM-0324-N","BGEM_Tall_late","0","2",72.2500000000293,9.15000000000278,73.4999999999659,165.500000000392,191.750000000387
"2047","47","1","2","1","Inbred","LN","2022","BGEM-0325-N","BGEM_Tall_late","1","1.5",76.4000000000293,8.55000000000278,70.7499999999659,177.500000000392,221.750000000387
"2066","16","2","2","1","Inbred","LN","2022","BGEM-0326-N","BGEM_Short_early","0","2",59.3250000000292,7.05000000000278,57.4999999999659,130.000000000392,158.250000000387
"2105","5","3","2","1","Inbred","LN","2022","BGEM-0327-N","BGEM_Short_early","0","2",56.9750000000293,6.52500000000278,63.9999999999659,140.000000000392,168.750000000387
"2099","49","2","2","1","Inbred","LN","2022","BGEM-0328-S","BGEM_Tall_late","0","1",74.9000000000293,9.05000000000278,105.749999999966,201.750000000392,247.750000000387
"2090","40","2","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_late","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2211","11","5","2","1","Inbred","LN","2022","Mo17","BGEM_Short_late","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2278","28","6","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2106","6","3","2","1","Inbred","LN","2022","Mo17","BGEM_Short_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2294","44","6","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_early","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2335","35","7","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2229","29","5","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2057","7","2","2","1","Inbred","LN","2022","Mo17","BGEM_Short_early","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2350","50","7","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_early","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2139","39","3","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_late","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2260","10","6","2","1","Inbred","LN","2022","Mo17","BGEM_Short_late","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2008","8","1","2","1","Inbred","LN","2022","Mo17","BGEM_Short_early","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2155","5","4","2","1","Inbred","LN","2022","Mo17","BGEM_Short_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2196","46","4","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2024","24","1","2","1","Inbred","LN","2022","Mo17","BGEM_Short_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2122","22","3","2","1","Inbred","LN","2022","Mo17","BGEM_Short_early","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2070","20","2","2","1","Inbred","LN","2022","Mo17","BGEM_Short_early","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2187","37","4","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_late","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2041","41","1","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_late","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2073","23","2","2","1","Inbred","LN","2022","Mo17","BGEM_Short_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2325","25","7","2","1","Inbred","LN","2022","Mo17","BGEM_Short_late","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2309","9","7","2","1","Inbred","LN","2022","Mo17","BGEM_Short_late","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2245","45","5","2","1","Inbred","LN","2022","Mo17","BGEM_Tall_early","0","1",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
"2170","20","4","2","1","Inbred","LN","2022","Mo17","BGEM_Short_late","0","2",59.8716869063056,8.11327935480601,64.2055662901692,139.974389572273,184.933082068711
